ELECTION_PROCESS,ELECTION_TYPE,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,POLITICAL_ORGANIZATION,POLITICAL_ORGANIZATION_TYPE,VOTES_OBTAINED,TOTAL_VOTES,VOTES_NOT_OBTAINED,
Proceso electoral,Tipo de elección,Año,Ubigeo,Departamento,Provincia,Distrito,Organización politica,Tipo de Organización politica,Votos obtenidos,Total Electores,Votos emitidos,
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,060800,CAJAMARCA,JAEN,,CAJAMARCA SIEMPRE VERDE,MOVIMIENTO REGIONAL,"26,899","140,052","114,512",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,060800,CAJAMARCA,JAEN,,FRENTE REGIONAL DE CAJAMARCA,MOVIMIENTO REGIONAL,"26,752","140,052","114,512",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,060800,CAJAMARCA,JAEN,,ACCION POPULAR,PARTIDO POLÍTICO,"13,899","140,052","114,512",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,060800,CAJAMARCA,JAEN,,MOVIMIENTO DE AFIRMACION SOCIAL,MOVIMIENTO REGIONAL,"8,616","140,052","114,512",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,060800,CAJAMARCA,JAEN,,MOVIMIENTO INDEPENDIENTE DIALOGO SOCIAL,MOVIMIENTO REGIONAL,"5,508","140,052","114,512",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,060800,CAJAMARCA,JAEN,,FUERZA POPULAR,PARTIDO POLÍTICO,"5,417","140,052","114,512",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,060800,CAJAMARCA,JAEN,,MOVIMIENTO REGIONAL FUERZA SOCIAL CAJAMARCA,MOVIMIENTO REGIONAL,"4,275","140,052","114,512",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,060800,CAJAMARCA,JAEN,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"1,627","140,052","114,512",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,060800,CAJAMARCA,JAEN,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"1,024","140,052","114,512",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,060800,CAJAMARCA,JAEN,,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PARTIDO POLÍTICO,509,"140,052","114,512",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,060800,CAJAMARCA,JAEN,,SOLIDARIDAD NACIONAL,PARTIDO POLÍTICO,87,"140,052","114,512",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,060800,CAJAMARCA,JAEN,,VOTOS EN BLANCO,,"5,268","140,052","114,512",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,060800,CAJAMARCA,JAEN,,VOTOS NULOS,,"14,631","140,052","114,512",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,060900,CAJAMARCA,SANTA CRUZ,,MOVIMIENTO INDEPENDIENTE DIALOGO SOCIAL,MOVIMIENTO REGIONAL,"7,611","31,643","26,654",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,060900,CAJAMARCA,SANTA CRUZ,,CAJAMARCA SIEMPRE VERDE,MOVIMIENTO REGIONAL,"7,494","31,643","26,654",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,060900,CAJAMARCA,SANTA CRUZ,,FRENTE REGIONAL DE CAJAMARCA,MOVIMIENTO REGIONAL,"3,721","31,643","26,654",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,060900,CAJAMARCA,SANTA CRUZ,,MOVIMIENTO DE AFIRMACION SOCIAL,MOVIMIENTO REGIONAL,"2,034","31,643","26,654",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,060900,CAJAMARCA,SANTA CRUZ,,FUERZA POPULAR,PARTIDO POLÍTICO,"1,111","31,643","26,654",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,060900,CAJAMARCA,SANTA CRUZ,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,858,"31,643","26,654",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,060900,CAJAMARCA,SANTA CRUZ,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,146,"31,643","26,654",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,060900,CAJAMARCA,SANTA CRUZ,,VOTOS EN BLANCO,,"1,406","31,643","26,654",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,060900,CAJAMARCA,SANTA CRUZ,,VOTOS NULOS,,"2,273","31,643","26,654",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061000,CAJAMARCA,SAN MIGUEL,,CAJAMARCA SIEMPRE VERDE,MOVIMIENTO REGIONAL,"5,970","39,394","34,972",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061000,CAJAMARCA,SAN MIGUEL,,MOVIMIENTO REGIONAL FUERZA SOCIAL CAJAMARCA,MOVIMIENTO REGIONAL,"3,714","39,394","34,972",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061000,CAJAMARCA,SAN MIGUEL,,MOVIMIENTO INDEPENDIENTE DIALOGO SOCIAL,MOVIMIENTO REGIONAL,"3,497","39,394","34,972",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061000,CAJAMARCA,SAN MIGUEL,,MOVIMIENTO DE AFIRMACION SOCIAL,MOVIMIENTO REGIONAL,"3,130","39,394","34,972",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061000,CAJAMARCA,SAN MIGUEL,,FUERZA POPULAR,PARTIDO POLÍTICO,"1,605","39,394","34,972",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061000,CAJAMARCA,SAN MIGUEL,,FRENTE REGIONAL DE CAJAMARCA,MOVIMIENTO REGIONAL,746,"39,394","34,972",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061000,CAJAMARCA,SAN MIGUEL,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,480,"39,394","34,972",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061000,CAJAMARCA,SAN MIGUEL,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,305,"39,394","34,972",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061000,CAJAMARCA,SAN MIGUEL,,VOTOS EN BLANCO,,"1,498","39,394","34,972",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061000,CAJAMARCA,SAN MIGUEL,,VOTOS NULOS,,"14,027","39,394","34,972",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061100,CAJAMARCA,SAN IGNACIO,,MOVIMIENTO REGIONAL FUERZA SOCIAL CAJAMARCA,MOVIMIENTO REGIONAL,"16,158","87,211","72,928",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061100,CAJAMARCA,SAN IGNACIO,,MOVIMIENTO INDEPENDIENTE DIALOGO SOCIAL,MOVIMIENTO REGIONAL,"13,661","87,211","72,928",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061100,CAJAMARCA,SAN IGNACIO,,ORGANIZACION POLITICA LOCAL FUERZA CAMPESINA,ORGANIZACIÓN LOCAL (PROVINCIAL),"12,666","87,211","72,928",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061100,CAJAMARCA,SAN IGNACIO,,ACCION POPULAR,PARTIDO POLÍTICO,"12,526","87,211","72,928",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061100,CAJAMARCA,SAN IGNACIO,,CAJAMARCA SIEMPRE VERDE,MOVIMIENTO REGIONAL,"4,196","87,211","72,928",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061100,CAJAMARCA,SAN IGNACIO,,FRENTE REGIONAL DE CAJAMARCA,MOVIMIENTO REGIONAL,"2,593","87,211","72,928",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061100,CAJAMARCA,SAN IGNACIO,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"1,273","87,211","72,928",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061100,CAJAMARCA,SAN IGNACIO,,FUERZA POPULAR,PARTIDO POLÍTICO,955,"87,211","72,928",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061100,CAJAMARCA,SAN IGNACIO,,VOTOS EN BLANCO,,"3,605","87,211","72,928",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061100,CAJAMARCA,SAN IGNACIO,,VOTOS NULOS,,"5,295","87,211","72,928",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061200,CAJAMARCA,SAN MARCOS,,MOVIMIENTO DE AFIRMACION SOCIAL,MOVIMIENTO REGIONAL,"7,853","35,696","29,221",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061200,CAJAMARCA,SAN MARCOS,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"5,603","35,696","29,221",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061200,CAJAMARCA,SAN MARCOS,,MOVIMIENTO INDEPENDIENTE DIALOGO SOCIAL,MOVIMIENTO REGIONAL,"2,553","35,696","29,221",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061200,CAJAMARCA,SAN MARCOS,,CAJAMARCA SIEMPRE VERDE,MOVIMIENTO REGIONAL,"1,793","35,696","29,221",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061200,CAJAMARCA,SAN MARCOS,,MOVIMIENTO REGIONAL FUERZA SOCIAL CAJAMARCA,MOVIMIENTO REGIONAL,"1,538","35,696","29,221",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061200,CAJAMARCA,SAN MARCOS,,FUERZA POPULAR,PARTIDO POLÍTICO,"1,524","35,696","29,221",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061200,CAJAMARCA,SAN MARCOS,,FRENTE REGIONAL DE CAJAMARCA,MOVIMIENTO REGIONAL,354,"35,696","29,221",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061200,CAJAMARCA,SAN MARCOS,,VOTOS EN BLANCO,,"3,796","35,696","29,221",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061200,CAJAMARCA,SAN MARCOS,,VOTOS NULOS,,"4,207","35,696","29,221",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061300,CAJAMARCA,SAN PABLO,,FRENTE REGIONAL DE CAJAMARCA,MOVIMIENTO REGIONAL,"4,635","17,795","15,258",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061300,CAJAMARCA,SAN PABLO,,CAJAMARCA SIEMPRE VERDE,MOVIMIENTO REGIONAL,"3,330","17,795","15,258",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061300,CAJAMARCA,SAN PABLO,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"2,922","17,795","15,258",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061300,CAJAMARCA,SAN PABLO,,MOVIMIENTO DE AFIRMACION SOCIAL,MOVIMIENTO REGIONAL,"1,798","17,795","15,258",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061300,CAJAMARCA,SAN PABLO,,MOVIMIENTO REGIONAL FUERZA SOCIAL CAJAMARCA,MOVIMIENTO REGIONAL,187,"17,795","15,258",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061300,CAJAMARCA,SAN PABLO,,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PARTIDO POLÍTICO,141,"17,795","15,258",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061300,CAJAMARCA,SAN PABLO,,ACCION POPULAR,PARTIDO POLÍTICO,95,"17,795","15,258",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061300,CAJAMARCA,SAN PABLO,,VOTOS EN BLANCO,,790,"17,795","15,258",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,061300,CAJAMARCA,SAN PABLO,,VOTOS NULOS,,"1,360","17,795","15,258",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070100,CUSCO,CUSCO,,KAUSACHUN CUSCO,MOVIMIENTO REGIONAL,"67,394","296,279","250,063",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070100,CUSCO,CUSCO,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"53,916","296,279","250,063",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070100,CUSCO,CUSCO,,MOVIMIENTO REGIONAL ACUERDO POPULAR UNIFICADO,MOVIMIENTO REGIONAL,"19,711","296,279","250,063",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070100,CUSCO,CUSCO,,MOVIMIENTO REGIONAL INKA PACHAKUTEQ,MOVIMIENTO REGIONAL,"14,779","296,279","250,063",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070100,CUSCO,CUSCO,,TIERRA Y LIBERTAD CUSCO,MOVIMIENTO REGIONAL,"8,472","296,279","250,063",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070100,CUSCO,CUSCO,,MOVIMIENTO REGIONAL TAWANTINSUYO,MOVIMIENTO REGIONAL,"7,746","296,279","250,063",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070100,CUSCO,CUSCO,,ACCION POPULAR,PARTIDO POLÍTICO,"7,641","296,279","250,063",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070100,CUSCO,CUSCO,,ALIANZA POPULAR,ALIANZA ELECTORAL,"7,358","296,279","250,063",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070100,CUSCO,CUSCO,,FUERZA INKA AMAZONICA,MOVIMIENTO REGIONAL,"5,510","296,279","250,063",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070100,CUSCO,CUSCO,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"5,496","296,279","250,063",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070100,CUSCO,CUSCO,,PARTIDO HUMANISTA PERUANO,PARTIDO POLÍTICO,"4,334","296,279","250,063",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070100,CUSCO,CUSCO,,PATRIA ARRIBA PERU ADELANTE,MOVIMIENTO REGIONAL,"3,035","296,279","250,063",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070100,CUSCO,CUSCO,,AUTOGOBIERNO AYLLU,MOVIMIENTO REGIONAL,"2,925","296,279","250,063",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070100,CUSCO,CUSCO,,PARTIDO POPULAR CRISTIANO - PPC,PARTIDO POLÍTICO,"2,073","296,279","250,063",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070100,CUSCO,CUSCO,,VOTOS EN BLANCO,,"16,969","296,279","250,063",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070100,CUSCO,CUSCO,,VOTOS NULOS,,"22,704","296,279","250,063",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070200,CUSCO,ACOMAYO,,SIEMPRE UNIDOS,PARTIDO POLÍTICO,"3,882","17,216","14,802",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070200,CUSCO,ACOMAYO,,FUERZA POPULAR,PARTIDO POLÍTICO,"3,143","17,216","14,802",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070200,CUSCO,ACOMAYO,,MOVIMIENTO REGIONAL ACUERDO POPULAR UNIFICADO,MOVIMIENTO REGIONAL,"3,075","17,216","14,802",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070200,CUSCO,ACOMAYO,,MOVIMIENTO REGIONAL TAWANTINSUYO,MOVIMIENTO REGIONAL,"1,034","17,216","14,802",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070200,CUSCO,ACOMAYO,,MOVIMIENTO REGIONAL INKA PACHAKUTEQ,MOVIMIENTO REGIONAL,"1,022","17,216","14,802",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070200,CUSCO,ACOMAYO,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,266,"17,216","14,802",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070200,CUSCO,ACOMAYO,,VOTOS EN BLANCO,,"1,446","17,216","14,802",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070200,CUSCO,ACOMAYO,,VOTOS NULOS,,934,"17,216","14,802",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070300,CUSCO,ANTA,,MOVIMIENTO REGIONAL ACUERDO POPULAR UNIFICADO,MOVIMIENTO REGIONAL,"10,077","42,108","35,787",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070300,CUSCO,ANTA,,ALIANZA POPULAR,ALIANZA ELECTORAL,"6,499","42,108","35,787",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070300,CUSCO,ANTA,,MOVIMIENTO REGIONAL TAWANTINSUYO,MOVIMIENTO REGIONAL,"5,408","42,108","35,787",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070300,CUSCO,ANTA,,TIERRA Y LIBERTAD CUSCO,MOVIMIENTO REGIONAL,"4,291","42,108","35,787",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070300,CUSCO,ANTA,,KAUSACHUN CUSCO,MOVIMIENTO REGIONAL,"1,675","42,108","35,787",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070300,CUSCO,ANTA,,MOVIMIENTO REGIONAL INKA PACHAKUTEQ,MOVIMIENTO REGIONAL,"1,581","42,108","35,787",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070300,CUSCO,ANTA,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,443,"42,108","35,787",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070300,CUSCO,ANTA,,ACCION POPULAR,PARTIDO POLÍTICO,358,"42,108","35,787",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070300,CUSCO,ANTA,,VOTOS EN BLANCO,,"2,945","42,108","35,787",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070300,CUSCO,ANTA,,VOTOS NULOS,,"2,510","42,108","35,787",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070400,CUSCO,CALCA,,MOVIMIENTO REGIONAL ACUERDO POPULAR UNIFICADO,MOVIMIENTO REGIONAL,"10,369","46,798","39,291",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070400,CUSCO,CALCA,,KAUSACHUN CUSCO,MOVIMIENTO REGIONAL,"8,352","46,798","39,291",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070400,CUSCO,CALCA,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"7,008","46,798","39,291",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070400,CUSCO,CALCA,,MOVIMIENTO REGIONAL INKA PACHAKUTEQ,MOVIMIENTO REGIONAL,"4,710","46,798","39,291",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070400,CUSCO,CALCA,,AUTOGOBIERNO AYLLU,MOVIMIENTO REGIONAL,"1,797","46,798","39,291",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070400,CUSCO,CALCA,,VOTOS EN BLANCO,,"4,682","46,798","39,291",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070400,CUSCO,CALCA,,VOTOS NULOS,,"2,373","46,798","39,291",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070500,CUSCO,CANAS,,MOVIMIENTO REGIONAL TAWANTINSUYO,MOVIMIENTO REGIONAL,"6,858","26,887","23,083",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070500,CUSCO,CANAS,,MOVIMIENTO REGIONAL ACUERDO POPULAR UNIFICADO,MOVIMIENTO REGIONAL,"5,575","26,887","23,083",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070500,CUSCO,CANAS,,MOVIMIENTO REGIONAL INKA PACHAKUTEQ,MOVIMIENTO REGIONAL,"4,927","26,887","23,083",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070500,CUSCO,CANAS,,FUERZA INKA AMAZONICA,MOVIMIENTO REGIONAL,"1,589","26,887","23,083",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070500,CUSCO,CANAS,,TIERRA Y LIBERTAD CUSCO,MOVIMIENTO REGIONAL,532,"26,887","23,083",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070500,CUSCO,CANAS,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,327,"26,887","23,083",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070500,CUSCO,CANAS,,VOTOS EN BLANCO,,"2,010","26,887","23,083",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070500,CUSCO,CANAS,,VOTOS NULOS,,"1,265","26,887","23,083",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070600,CUSCO,CANCHIS,,MOVIMIENTO REGIONAL ACUERDO POPULAR UNIFICADO,MOVIMIENTO REGIONAL,"14,849","72,003","60,710",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070600,CUSCO,CANCHIS,,ALIANZA POPULAR,ALIANZA ELECTORAL,"11,677","72,003","60,710",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070600,CUSCO,CANCHIS,,MOVIMIENTO REGIONAL TAWANTINSUYO,MOVIMIENTO REGIONAL,"7,191","72,003","60,710",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070600,CUSCO,CANCHIS,,MOVIMIENTO REGIONAL INKA PACHAKUTEQ,MOVIMIENTO REGIONAL,"6,929","72,003","60,710",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070600,CUSCO,CANCHIS,,FUERZA INKA AMAZONICA,MOVIMIENTO REGIONAL,"3,903","72,003","60,710",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070600,CUSCO,CANCHIS,,AUTOGOBIERNO AYLLU,MOVIMIENTO REGIONAL,"3,231","72,003","60,710",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070600,CUSCO,CANCHIS,,TIERRA Y LIBERTAD CUSCO,MOVIMIENTO REGIONAL,"1,955","72,003","60,710",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070600,CUSCO,CANCHIS,,KAUSACHUN CUSCO,MOVIMIENTO REGIONAL,"1,075","72,003","60,710",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070600,CUSCO,CANCHIS,,SIEMPRE UNIDOS,PARTIDO POLÍTICO,999,"72,003","60,710",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070600,CUSCO,CANCHIS,,PATRIA ARRIBA PERU ADELANTE,MOVIMIENTO REGIONAL,871,"72,003","60,710",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070600,CUSCO,CANCHIS,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,747,"72,003","60,710",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070600,CUSCO,CANCHIS,,DEMOCRACIA DIRECTA,PARTIDO POLÍTICO,566,"72,003","60,710",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070600,CUSCO,CANCHIS,,VOTOS EN BLANCO,,"2,628","72,003","60,710",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL PROVINCIAL,2014,070600,CUSCO,CANCHIS,,VOTOS NULOS,,"4,089","72,003","60,710",
