ELECTION_PROCESS,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,TOTAL_VOTERS,MALE_VOTERS,FEMALE_VOTERS,UNDER_18,AGE_18_TO_20,AGE_21_TO_29,AGE_30_TO_35,AGE_36_TO_50,AGE_51_TO_75,OVER_75,INITIAL_EDUCATION,PRIMARY_EDUCATION,SECONDARY_EDUCATION,UNIVERSITY_EDUCATION,TECHNICAL_EDUCATION,SPECIAL_EDUCATION,NO_EDUCATION,DISABILITIES
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110402,JUNIN,JUNIN,CARHUAMAYO,"4,129","1,584","2,545",0,310,966,510,"1,131","1,033",179,0,"1,070","2,376",254,59,1,369,12
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110403,JUNIN,JUNIN,ONDORES,"1,605",796,809,0,83,287,174,467,496,98,0,479,852,161,33,0,80,4
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110404,JUNIN,JUNIN,ULCUMAYO,"4,263","1,974","2,289",0,276,882,577,"1,354","1,060",114,0,"1,835","1,544",62,11,0,811,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110501,JUNIN,TARMA,TARMA,"39,144","18,375","20,769",0,"3,093","9,096","5,296","11,267","9,023","1,369",0,"8,228","22,793","5,008","1,160",6,"1,949",57
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110502,JUNIN,TARMA,ACOBAMBA,"7,499","3,551","3,948",0,537,"1,750","1,012","2,020","1,849",331,0,"2,786","3,543",466,122,0,582,14
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110503,JUNIN,TARMA,HUARICOLCA,"1,529",723,806,0,112,393,188,424,375,37,0,651,674,25,11,0,168,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110504,JUNIN,TARMA,HUASAHUASI,"6,809","3,400","3,409",0,524,"1,584",963,"2,019","1,539",180,0,"3,213","2,577",95,32,0,892,8
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110505,JUNIN,TARMA,LA UNION,"2,076",913,"1,163",0,134,475,274,552,530,111,0,635,"1,104",79,38,0,220,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110506,JUNIN,TARMA,PALCA,"4,391","2,232","2,159",0,365,"1,156",606,"1,207",946,111,0,"2,061","1,728",75,21,0,506,7
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110507,JUNIN,TARMA,PALCAMAYO,"3,583","1,683","1,900",0,247,744,425,"1,019",981,167,0,"1,559","1,518",77,21,0,408,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110508,JUNIN,TARMA,SAN PEDRO DE CAJAS,"3,249","1,527","1,722",0,169,624,351,920,993,192,0,"1,251","1,466",152,26,0,354,3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110509,JUNIN,TARMA,TAPO,"2,723","1,340","1,383",0,250,701,330,787,587,68,0,"1,221","1,086",30,13,0,373,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110601,JUNIN,YAULI,LA OROYA,"15,004","7,363","7,641",0,884,"2,949","2,042","5,227","3,535",367,0,"2,308","10,135","1,665",465,2,429,17
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110602,JUNIN,YAULI,CHACAPALPA,789,404,385,0,58,188,97,250,178,18,0,256,467,26,8,0,32,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110603,JUNIN,YAULI,HUAY HUAY,631,305,326,0,50,146,96,181,141,17,0,197,390,22,2,1,19,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110604,JUNIN,YAULI,MARCAPOMACOCHA,919,482,437,0,60,246,158,270,176,9,0,249,572,61,7,1,29,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110605,JUNIN,YAULI,MOROCOCHA,"2,557","1,363","1,194",0,163,679,455,889,348,23,0,606,"1,691",128,43,0,89,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110606,JUNIN,YAULI,PACCHA,"1,308",601,707,0,93,328,191,379,274,43,0,273,842,97,41,0,55,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110607,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,580,315,265,0,26,108,66,169,177,34,0,217,298,15,2,0,48,4
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110608,JUNIN,YAULI,SUITUCANCHA,567,286,281,0,65,162,71,149,112,8,0,223,315,14,5,0,10,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110609,JUNIN,YAULI,YAULI,"2,020",982,"1,038",0,170,516,267,675,354,38,0,436,"1,363",119,34,2,66,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110610,JUNIN,YAULI,SANTA ROSA DE SACCO,"6,702","3,184","3,518",0,431,"1,559",900,"2,122","1,496",194,0,977,"4,514",786,204,4,217,11
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110701,JUNIN,SATIPO,SATIPO,"23,108","12,092","11,016",0,"2,076","6,647","3,412","6,594","4,059",320,0,"5,832","13,885","1,256",200,1,"1,934",16
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110702,JUNIN,SATIPO,COVIRIALI,"2,165","1,219",946,0,192,601,331,559,434,48,0,743,"1,055",44,5,0,318,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110703,JUNIN,SATIPO,LLAYLLA,"2,012","1,092",920,0,168,596,362,554,318,14,0,704,"1,005",30,8,0,265,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110704,JUNIN,SATIPO,MAZAMARI,"10,713","5,829","4,884",0,976,"3,022","1,613","3,132","1,850",120,0,"3,235","5,515",263,81,0,"1,619",1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110705,JUNIN,SATIPO,PAMPA HERMOSA,"2,191","1,277",914,0,190,645,337,616,381,22,0,795,"1,021",28,7,0,340,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110706,JUNIN,SATIPO,PANGOA,"21,315","11,732","9,583",0,"1,755","6,699","3,617","6,088","3,018",138,0,"7,058","10,083",378,99,0,"3,697",4
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110707,JUNIN,SATIPO,RIO NEGRO,"10,074","5,711","4,363",0,884,"3,067","1,558","2,817","1,614",134,0,"3,865","4,498",130,32,0,"1,549",1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110708,JUNIN,SATIPO,RIO TAMBO,"9,211","4,829","4,382",0,685,"2,817","1,612","2,775","1,276",46,0,"3,195","2,742",62,12,0,"3,200",0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110801,JUNIN,CHANCHAMAYO,CHANCHAMAYO,"23,162","12,192","10,970",0,"1,682","5,479","3,175","6,979","5,239",608,0,"5,800","13,559","1,530",323,4,"1,946",58
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110802,JUNIN,CHANCHAMAYO,SAN RAMON,"17,159","8,972","8,187",0,"1,481","4,446","2,567","4,742","3,557",366,0,"3,962","10,554","1,148",270,3,"1,222",11
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110803,JUNIN,CHANCHAMAYO,VITOC,"1,760",980,780,0,112,414,257,527,393,57,0,643,854,40,16,0,207,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110804,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,"4,107","2,302","1,805",0,259,980,576,"1,290",906,96,0,"1,440","2,066",73,13,0,515,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110805,JUNIN,CHANCHAMAYO,PICHANAQUI,"24,652","13,473","11,179",0,"1,968","7,348","4,007","6,998","4,104",227,0,"8,553","12,440",594,120,0,"2,945",6
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110806,JUNIN,CHANCHAMAYO,PERENE,"25,623","13,863","11,760",1,"2,354","7,263","3,974","7,655","4,104",272,0,"8,939","13,085",518,134,1,"2,946",22
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110901,JUNIN,CHUPACA,CHUPACA,"16,199","7,783","8,416",0,"1,359","4,329","2,300","4,289","3,319",603,0,"2,713","10,266","1,985",360,3,872,34
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110902,JUNIN,CHUPACA,AHUAC,"4,923","2,343","2,580",0,365,"1,184",553,"1,322","1,243",256,0,"1,023","3,028",448,71,0,353,7
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110903,JUNIN,CHUPACA,CHONGOS BAJO,"3,030","1,412","1,618",0,221,684,356,814,809,146,0,781,"1,801",230,29,0,189,3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110904,JUNIN,CHUPACA,HUACHAC,"2,116",946,"1,170",0,144,459,260,536,580,137,0,423,"1,309",235,26,0,123,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110905,JUNIN,CHUPACA,HUAMANCACA CHICO,"2,857","1,344","1,513",0,240,656,383,788,659,131,0,518,"1,889",203,42,0,205,3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110906,JUNIN,CHUPACA,SAN JUAN DE YSCOS,"1,777",849,928,0,122,380,201,476,514,84,0,380,"1,130",124,26,0,117,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110907,JUNIN,CHUPACA,SAN JUAN DE JARPA,"2,336","1,067","1,269",0,171,560,335,650,567,53,0,771,"1,247",62,5,0,251,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110908,JUNIN,CHUPACA,TRES DE DICIEMBRE,"1,493",751,742,0,95,345,195,384,388,86,0,257,938,162,29,0,107,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,110909,JUNIN,CHUPACA,YANACANCHA,"1,826",906,920,0,134,465,257,522,408,40,0,623,"1,014",31,5,0,153,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,"255,841","120,178","135,663",0,"17,873","57,375","36,547","69,975","63,247","10,824",0,"32,447","142,635","70,733","6,384",75,"3,567",266
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120102,LA LIBERTAD,TRUJILLO,HUANCHACO,"26,527","13,021","13,506",0,"2,856","7,366","4,003","7,102","4,638",562,0,"7,071","15,197","2,501",414,5,"1,339",17
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120103,LA LIBERTAD,TRUJILLO,LAREDO,"22,677","11,490","11,187",0,"1,664","5,435","3,049","6,292","5,341",896,0,"5,697","13,452","1,789",459,3,"1,277",19
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120104,LA LIBERTAD,TRUJILLO,MOCHE,"21,149","10,397","10,752",0,"1,727","5,715","3,347","5,691","4,096",573,0,"5,077","12,947","1,893",378,3,851,23
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120105,LA LIBERTAD,TRUJILLO,SALAVERRY,"8,580","4,182","4,398",0,757,"2,148","1,275","2,315","1,852",233,0,"1,954","5,251",947,155,2,271,7
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120106,LA LIBERTAD,TRUJILLO,SIMBAL,"2,998","1,590","1,408",0,221,708,417,846,693,113,0,"1,309","1,270",121,31,0,267,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120107,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,"40,499","19,177","21,322",0,"3,203","9,529","6,034","11,052","9,337","1,344",0,"5,495","23,591","9,570",951,6,886,39
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120109,LA LIBERTAD,TRUJILLO,POROTO,"2,660","1,380","1,280",0,205,612,404,738,592,109,0,"1,132","1,192",57,35,0,244,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120110,LA LIBERTAD,TRUJILLO,EL PORVENIR,"75,706","37,190","38,516",1,"6,861","19,711","11,546","21,320","14,361","1,906",0,"21,804","44,785","3,944",991,16,"4,166",47
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,"99,458","48,893","50,565",0,"8,927","26,264","14,664","27,525","19,561","2,517",0,"22,707","62,637","8,314","2,134",29,"3,637",101
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120112,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,"38,373","18,651","19,722",0,"3,030","10,516","6,258","10,813","6,881",875,0,"10,667","23,104","1,808",531,8,"2,255",28
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120201,LA LIBERTAD,BOLIVAR,BOLIVAR,"2,728","1,452","1,276",0,211,653,355,795,609,105,0,"1,579",728,111,26,0,284,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120202,LA LIBERTAD,BOLIVAR,BAMBAMARCA,"1,771",935,836,0,123,462,263,518,370,35,0,967,340,13,5,0,446,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120203,LA LIBERTAD,BOLIVAR,CONDORMARCA,"1,111",643,468,0,71,261,164,330,268,17,0,654,290,16,2,0,149,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120204,LA LIBERTAD,BOLIVAR,LONGOTEA,"1,261",686,575,0,68,282,181,404,293,33,0,619,461,55,5,0,121,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120205,LA LIBERTAD,BOLIVAR,UCUNCHA,727,403,324,0,58,196,95,203,158,17,0,425,219,19,2,0,62,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120206,LA LIBERTAD,BOLIVAR,UCHUMARCA,"1,593",839,754,0,114,358,220,474,374,53,0,895,501,59,1,0,137,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120301,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,"33,797","16,120","17,677",0,"3,641","9,833","4,781","8,666","6,073",803,0,"13,871","9,136","1,804",261,8,"8,717",22
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120302,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,"5,054","2,585","2,469",0,511,"1,505",757,"1,330",881,70,0,"2,986",723,22,4,0,"1,319",0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120303,LA LIBERTAD,SANCHEZ CARRION,CURGOS,"4,877","2,323","2,554",0,417,"1,277",698,"1,320","1,032",133,0,"2,502",634,53,5,0,"1,683",3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120304,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,"9,466","4,884","4,582",0,952,"2,614","1,379","2,653","1,734",134,0,"5,109","1,264",47,16,0,"3,030",1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120305,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,"6,295","3,083","3,212",0,665,"1,682",892,"1,738","1,178",140,0,"3,120",612,42,6,0,"2,515",2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120306,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,"6,509","3,404","3,105",0,642,"1,818",984,"1,845","1,134",86,0,"3,285",271,21,2,0,"2,930",0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120307,LA LIBERTAD,SANCHEZ CARRION,SARIN,"4,987","2,446","2,541",0,485,"1,331",758,"1,316",994,103,0,"2,499",751,40,3,0,"1,694",1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120308,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,"6,984","3,655","3,329",0,730,"1,873","1,017","1,989","1,281",94,0,"3,476",928,41,2,0,"2,537",1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120401,LA LIBERTAD,OTUZCO,OTUZCO,"20,891","10,435","10,456",0,"1,695","5,148","2,952","5,687","4,600",809,0,"11,349","5,478","1,115",259,0,"2,690",3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120402,LA LIBERTAD,OTUZCO,AGALLPAMPA,"3,903","1,974","1,929",0,512,"1,011",588,966,708,118,0,"2,340","1,053",38,18,0,454,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120403,LA LIBERTAD,OTUZCO,CHARAT,"2,031","1,123",908,0,121,401,278,561,584,86,0,"1,260",551,29,3,0,188,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120404,LA LIBERTAD,OTUZCO,HUARANCHAL,"3,591","2,107","1,484",0,263,861,588,"1,076",742,61,0,"2,324",962,27,4,0,274,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120405,LA LIBERTAD,OTUZCO,LA CUESTA,710,360,350,0,55,156,98,173,198,30,0,385,244,34,1,0,46,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120408,LA LIBERTAD,OTUZCO,PARANDAY,673,376,297,0,39,165,110,171,159,29,0,420,160,11,2,0,80,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120409,LA LIBERTAD,OTUZCO,SALPO,"4,067","2,175","1,892",0,296,972,563,"1,120",970,146,0,"2,157","1,416",67,18,0,409,3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120410,LA LIBERTAD,OTUZCO,SINSICAP,"4,922","2,496","2,426",0,363,"1,275",823,"1,302","1,026",133,0,"3,012",664,26,3,0,"1,217",2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120411,LA LIBERTAD,OTUZCO,USQUIL,"14,839","7,712","7,127",0,"1,127","3,825","2,315","4,224","2,973",375,0,"10,140","2,118",94,19,0,"2,468",3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120413,LA LIBERTAD,OTUZCO,MACHE,"2,734","1,396","1,338",0,171,587,340,786,712,138,0,"1,618",811,45,17,0,243,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120501,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,"12,428","6,176","6,252",1,853,"2,649","1,702","3,617","3,059",547,0,"3,159","6,581","1,990",263,4,431,14
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120503,LA LIBERTAD,PACASMAYO,GUADALUPE,"23,340","11,567","11,773",1,"1,851","5,449","3,223","6,422","5,500",894,0,"7,026","12,783","1,526",324,4,"1,677",11
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120504,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,"2,294","1,130","1,164",0,180,493,301,667,560,93,0,765,"1,197",133,42,0,157,3
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120506,LA LIBERTAD,PACASMAYO,PACASMAYO,"20,059","9,718","10,341",1,"1,503","4,446","2,715","5,760","4,767",867,0,"4,315","11,973","2,619",565,3,584,10
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120508,LA LIBERTAD,PACASMAYO,SAN JOSE,"7,790","3,996","3,794",1,548,"1,711",999,"2,258","1,932",341,0,"2,808","3,878",321,100,0,683,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120601,LA LIBERTAD,PATAZ,TAYABAMBA,"7,849","3,879","3,970",0,720,"1,983","1,147","2,235","1,601",163,0,"3,447","2,226",359,20,0,"1,797",0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120602,LA LIBERTAD,PATAZ,BULDIBUYO,"2,238","1,208","1,030",0,182,586,301,681,443,45,0,"1,200",688,34,3,0,313,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120603,LA LIBERTAD,PATAZ,CHILLIA,"5,873","2,936","2,937",0,557,"1,586",986,"1,629","1,059",56,0,"2,927","1,284",62,7,0,"1,593",0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120604,LA LIBERTAD,PATAZ,HUAYLILLAS,748,426,322,0,53,173,111,226,166,19,0,395,224,29,0,0,100,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120605,LA LIBERTAD,PATAZ,HUANCASPATA,"2,987","1,510","1,477",0,220,749,413,911,656,38,0,"1,585",743,70,2,0,587,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120606,LA LIBERTAD,PATAZ,HUAYO,"2,175","1,184",991,0,188,633,343,594,398,19,0,"1,204",532,16,1,0,422,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120607,LA LIBERTAD,PATAZ,ONGON,849,506,343,0,73,241,122,260,149,4,0,434,234,12,0,0,169,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120608,LA LIBERTAD,PATAZ,PARCOY,"5,432","2,935","2,497",0,431,"1,442",916,"1,671",928,44,0,"2,776","1,643",71,15,0,927,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120609,LA LIBERTAD,PATAZ,PATAZ,"2,555","1,422","1,133",0,175,700,422,826,414,18,0,"1,354",821,47,18,0,315,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120610,LA LIBERTAD,PATAZ,PIAS,895,490,405,0,45,219,132,275,205,19,0,523,270,9,2,0,91,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120611,LA LIBERTAD,PATAZ,TAURIJA,"1,583",790,793,0,149,335,196,450,401,52,0,735,459,28,0,0,361,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120612,LA LIBERTAD,PATAZ,URPAY,"1,734",946,788,0,138,415,244,544,339,54,0,808,596,42,4,0,284,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120613,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,"1,267",648,619,0,75,234,155,445,322,36,0,699,293,21,9,0,245,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120701,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,"13,478","6,974","6,504",0,"1,264","3,356","1,774","3,674","2,885",525,0,"7,848","3,837",447,43,0,"1,303",11
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120702,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,"3,366","1,714","1,652",0,266,803,484,889,805,119,0,"1,646","1,152",154,16,0,398,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120703,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,"1,346",725,621,0,72,369,187,333,352,33,0,600,539,25,6,0,176,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120704,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,"1,475",730,745,0,131,333,170,430,375,36,0,731,483,31,1,0,229,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120705,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,"5,958","3,115","2,843",0,577,"1,636",950,"1,747",948,100,0,"2,481","2,584",109,40,0,744,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120706,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,"1,826",967,859,0,138,446,257,497,443,45,0,"1,090",526,23,5,0,182,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120707,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,"1,805",948,857,0,105,451,270,562,391,26,0,"1,098",428,28,7,0,244,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120708,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,"2,990","1,505","1,485",0,273,798,406,798,626,89,0,"1,500",849,35,6,1,599,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120801,LA LIBERTAD,ASCOPE,ASCOPE,"6,621","3,364","3,257",0,421,"1,383",944,"1,882","1,702",289,0,"1,689","3,856",681,73,0,322,6
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120802,LA LIBERTAD,ASCOPE,CHICAMA,"10,967","5,522","5,445",0,671,"2,231","1,352","3,361","2,808",544,0,"2,726","6,609",967,90,1,574,13
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120803,LA LIBERTAD,ASCOPE,CHOCOPE,"8,584","4,270","4,314",0,463,"1,607","1,105","2,836","2,191",382,0,"1,870","5,146","1,050",123,0,395,5
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120804,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,"14,779","7,419","7,360",0,861,"2,757","1,690","4,609","4,077",785,0,"3,235","9,056","1,743",193,3,549,16
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120805,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,"2,175","1,126","1,049",0,125,476,286,588,598,102,0,523,"1,330",155,18,1,148,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120806,LA LIBERTAD,ASCOPE,PAIJAN,"15,910","7,916","7,994",0,"1,089","3,898","2,251","4,283","3,727",662,0,"5,174","8,624","1,058",132,4,918,16
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120807,LA LIBERTAD,ASCOPE,RAZURI,"4,182","2,144","2,038",0,275,929,648,"1,155",999,176,0,"1,255","2,426",323,67,0,111,12
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120808,LA LIBERTAD,ASCOPE,CASA GRANDE,"21,183","10,669","10,514",0,"1,235","4,190","2,492","6,353","5,896","1,017",0,"4,527","12,657","2,694",344,6,955,25
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120901,LA LIBERTAD,CHEPEN,CHEPEN,"37,990","18,532","19,458",2,"2,748","8,277","5,146","10,939","9,047","1,831",0,"10,528","22,024","3,052",415,10,"1,961",26
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120902,LA LIBERTAD,CHEPEN,PACANGA,"9,122","4,741","4,381",0,767,"2,192","1,320","2,601","1,903",339,0,"3,517","4,416",262,42,1,884,4
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,120903,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,"8,461","4,372","4,089",1,650,"1,873","1,261","2,327","2,012",337,0,"2,990","4,364",342,44,2,719,4
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,121001,LA LIBERTAD,JULCAN,JULCAN,"10,115","5,112","5,003",0,867,"2,447","1,412","2,730","2,322",337,0,"5,789","2,689",134,44,0,"1,459",1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,121002,LA LIBERTAD,JULCAN,CARABAMBA,"4,228","2,130","2,098",0,395,"1,087",584,"1,163",879,120,0,"2,608",891,42,4,1,682,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,121003,LA LIBERTAD,JULCAN,CALAMARCA,"4,064","2,178","1,886",0,332,"1,039",586,"1,178",832,97,0,"2,170","1,187",52,10,1,644,2
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,121004,LA LIBERTAD,JULCAN,HUASO,"3,267","1,726","1,541",0,292,862,495,955,603,60,0,"2,189",644,20,4,0,410,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,121101,LA LIBERTAD,GRAN CHIMU,CASCAS,"10,275","5,632","4,643",0,823,"2,450","1,458","2,740","2,368",436,0,"5,140","3,970",349,62,0,754,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,121102,LA LIBERTAD,GRAN CHIMU,LUCMA,"2,879","1,573","1,306",0,233,669,366,808,707,96,0,"1,805",764,21,4,0,285,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,121103,LA LIBERTAD,GRAN CHIMU,MARMOT,"1,328",729,599,0,92,225,171,392,374,74,0,788,370,25,7,0,138,1
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,121104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,"4,133","2,267","1,866",0,308,"1,008",657,"1,182",868,110,0,"2,431","1,029",24,6,0,643,0
ELECCIONES REGIONALES Y MUNICIPALES 2010,2010,121201,LA LIBERTAD,VIRU,VIRU,"30,084","15,721","14,363",0,"2,810","9,090","4,929","7,530","5,025",700,0,"12,376","13,731",815,189,2,"2,971",7
