REGION,PROVINCE,DISTRICT,CAPITAL,POVERTY_INDICATOR,POPULATION,NUMBER_OF_PROVINCES,NUMBER_OF_DISTRICTS,NUMBER_OF_VOTERS,PROVINCE_ALDERMEN,PROVINCE_COUNCILMEN,DISTRICT_ALDERMEN,DISTRICT_COUNCILMEN
Departamento,Provincia,Distrito,Capital,Indicador de pobreza,Población,N° Provincias,N° Distritos,Electores,Alcaldes provinciales,Regidores provinciales,Alcaldes distritales,Regidores distritales
HUANCAVELICA,HUANCAVELICA,MOYA,MOYA,POBRE EXTREMO,"2,542",0,1,"1,096",0,0,1,5
HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,OCCORO,POBRE EXTREMO,"2,727",0,1,"1,512",0,0,1,5
HUANCAVELICA,HUANCAVELICA,PALCA,PALCA,POBRE EXTREMO,"3,176",0,1,"2,437",0,0,1,5
HUANCAVELICA,HUANCAVELICA,PILCHACA,PILCHACA,POBRE EXTREMO,472,0,1,558,0,0,1,5
HUANCAVELICA,HUANCAVELICA,VILCA,VILCA,POBRE EXTREMO,"3,033",0,1,"1,761",0,0,1,5
HUANCAVELICA,HUANCAVELICA,YAULI,YAULI,POBRE EXTREMO,"34,749",0,1,"15,141",0,0,1,7
HUANCAVELICA,HUANCAVELICA,ASCENSION,ASCENSION,NO POBRE,"12,805",0,1,"8,103",0,0,1,5
HUANCAVELICA,HUANCAVELICA,HUANDO,HUANDO,POBRE EXTREMO,"7,644",0,1,"5,311",0,0,1,5
HUANCAVELICA,ACOBAMBA,,ACOBAMBA,,"81,911",1,7,"32,580",1,9,7,37
HUANCAVELICA,ACOBAMBA,ACOBAMBA,ACOBAMBA,POBRE EXTREMO,"10,252",0,1,"7,004",0,0,0,0
HUANCAVELICA,ACOBAMBA,ANTA,ANTA,POBRE EXTREMO,"9,760",0,1,"4,317",0,0,1,5
HUANCAVELICA,ACOBAMBA,ANDABAMBA,ANDABAMBA,POBRE EXTREMO,"5,790",0,1,"2,666",0,0,1,5
HUANCAVELICA,ACOBAMBA,CAJA,CAJA,POBRE EXTREMO,"2,818",0,1,"1,905",0,0,1,5
HUANCAVELICA,ACOBAMBA,MARCAS,MARCAS,POBRE EXTREMO,"2,388",0,1,"1,504",0,0,1,5
HUANCAVELICA,ACOBAMBA,PAUCARA,PAUCARA,POBRE EXTREMO,"38,982",0,1,"8,199",0,0,1,7
HUANCAVELICA,ACOBAMBA,POMACOCHA,POMACOCHA,POBRE EXTREMO,"3,904",0,1,"2,597",0,0,1,5
HUANCAVELICA,ACOBAMBA,ROSARIO,ROSARIO,POBRE EXTREMO,"8,017",0,1,"4,388",0,0,1,5
HUANCAVELICA,ANGARAES,,LIRCAY,,"65,164",1,11,"36,339",1,9,11,55
HUANCAVELICA,ANGARAES,LIRCAY,LIRCAY,POBRE EXTREMO,"25,388",0,1,"17,285",0,0,0,0
HUANCAVELICA,ANGARAES,ANCHONGA,ANCHONGA,POBRE EXTREMO,"8,253",0,1,"5,052",0,0,1,5
HUANCAVELICA,ANGARAES,CALLANMARCA,CALLANMARCA,POBRE EXTREMO,747,0,1,676,0,0,1,5
HUANCAVELICA,ANGARAES,CONGALLA,CONGALLA,POBRE EXTREMO,"4,151",0,1,"2,826",0,0,1,5
HUANCAVELICA,ANGARAES,CHINCHO,CHINCHO,POBRE EXTREMO,"3,611",0,1,928,0,0,1,5
HUANCAVELICA,ANGARAES,HUALLAY-GRANDE,HUALLAY-GRANDE,POBRE EXTREMO,"2,252",0,1,"1,115",0,0,1,5
HUANCAVELICA,ANGARAES,HUANCA-HUANCA,HUANCA-HUANCA,POBRE EXTREMO,"1,767",0,1,"1,048",0,0,1,5
HUANCAVELICA,ANGARAES,JULCAMARCA,JULCAMARCA,POBRE EXTREMO,"1,805",0,1,970,0,0,1,5
HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,ANTAPARCO,POBRE EXTREMO,"7,909",0,1,830,0,0,1,5
HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,SANTO TOMAS DE PATA,POBRE EXTREMO,"2,767",0,1,994,0,0,1,5
HUANCAVELICA,ANGARAES,SECCLLA,SECCLLA,POBRE EXTREMO,"3,911",0,1,"2,144",0,0,1,5
HUANCAVELICA,ANGARAES,CCOCHACCASA,CCOCHACCASA,POBRE EXTREMO,"2,603",0,1,"2,471",0,0,1,5
HUANCAVELICA,CASTROVIRREYNA,,CASTROVIRREYNA,,"19,141",1,12,"16,201",1,5,12,60
HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,CASTROVIRREYNA,POBRE EXTREMO,"3,240",0,1,"2,454",0,0,0,0
HUANCAVELICA,CASTROVIRREYNA,ARMA,ARMA,POBRE EXTREMO,"1,426",0,1,"1,442",0,0,1,5
HUANCAVELICA,CASTROVIRREYNA,AURAHUA,AURAHUA,POBRE EXTREMO,"2,272",0,1,"1,498",0,0,1,5
HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,CAPILLAS,POBRE EXTREMO,"1,443",0,1,"1,299",0,0,1,5
HUANCAVELICA,CASTROVIRREYNA,COCAS,COCAS,POBRE EXTREMO,908,0,1,889,0,0,1,5
HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,CHUPAMARCA,POBRE EXTREMO,"1,233",0,1,903,0,0,1,5
HUANCAVELICA,CASTROVIRREYNA,HUACHOS,HUACHOS,POBRE EXTREMO,"1,661",0,1,"1,597",0,0,1,5
HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,HUAMATAMBO,POBRE EXTREMO,372,0,1,592,0,0,1,5
HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,MOLLEPAMPA,POBRE EXTREMO,"1,696",0,1,"1,044",0,0,1,5
HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,SAN JUAN,POBRE EXTREMO,420,0,1,750,0,0,1,5
HUANCAVELICA,CASTROVIRREYNA,TANTARA,TANTARA,POBRE EXTREMO,708,0,1,795,0,0,1,5
HUANCAVELICA,CASTROVIRREYNA,TICRAPO,TICRAPO,NO POBRE,"1,573",0,1,"1,622",0,0,1,5
HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,SANTA ANA,POBRE EXTREMO,"2,189",0,1,"1,316",0,0,1,5
HUANCAVELICA,TAYACAJA,,PAMPAS,,"108,808",1,20,"69,019",1,11,20,100
HUANCAVELICA,TAYACAJA,PAMPAS,PAMPAS,POBRE EXTREMO,"9,322",0,1,"6,896",0,0,0,0
HUANCAVELICA,TAYACAJA,ACOSTAMBO,ACOSTAMBO,POBRE EXTREMO,"4,059",0,1,"3,323",0,0,1,5
HUANCAVELICA,TAYACAJA,ACRAQUIA,ACRAQUIA,POBRE EXTREMO,"4,979",0,1,"3,433",0,0,1,5
HUANCAVELICA,TAYACAJA,AHUAYCHA,AHUAYCHA,POBRE EXTREMO,"5,620",0,1,"3,316",0,0,1,5
HUANCAVELICA,TAYACAJA,COLCABAMBA,COLCABAMBA,POBRE EXTREMO,"12,253",0,1,"10,609",0,0,1,5
HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,MARISCAL CACERES,POBRE EXTREMO,"10,382",0,1,"7,441",0,0,1,5
HUANCAVELICA,TAYACAJA,HUACHOCOLPA,HUACHOCOLPA,POBRE EXTREMO,"6,587",0,1,"2,431",0,0,1,5
HUANCAVELICA,TAYACAJA,HUARIBAMBA,HUARIBAMBA,POBRE EXTREMO,"4,461",0,1,"3,800",0,0,1,5
HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,ÑAHUIMPUQUIO,POBRE EXTREMO,"1,842",0,1,"1,328",0,0,1,5
HUANCAVELICA,TAYACAJA,PAZOS,PAZOS,POBRE EXTREMO,"7,232",0,1,"4,766",0,0,1,5
HUANCAVELICA,TAYACAJA,QUISHUAR,QUISHUAR,POBRE EXTREMO,897,0,1,597,0,0,1,5
HUANCAVELICA,TAYACAJA,SALCABAMBA,SALCABAMBA,POBRE EXTREMO,"4,523",0,1,"3,441",0,0,1,5
HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,SAN MARCOS DE ROCCHAC,POBRE EXTREMO,"2,817",0,1,"2,306",0,0,1,5
HUANCAVELICA,TAYACAJA,SURCUBAMBA,SURCUBAMBA,POBRE EXTREMO,"4,892",0,1,"3,640",0,0,1,5
HUANCAVELICA,TAYACAJA,TINTAY PUNCU,TINTAY,POBRE EXTREMO,"9,243",0,1,"2,258",0,0,1,5
HUANCAVELICA,TAYACAJA,SALCAHUASI,SALCAHUASI,POBRE EXTREMO,"3,237",0,1,"2,618",0,0,1,5
HUANCAVELICA,TAYACAJA,QUICHUAS,QUICHUAS,POBRE NO EXTREMO,"4,104",0,1,"2,479",0,0,1,5
HUANCAVELICA,TAYACAJA,ANDAYMARCA,ANDAYMARCA,POBRE NO EXTREMO,"2,261",0,1,"1,454",0,0,1,5
HUANCAVELICA,TAYACAJA,ROBLE,PUERTO SAN ANTONIO,,"4,491",0,1,703,0,0,1,5
HUANCAVELICA,TAYACAJA,PICHOS,PICHOS,,"3,491",0,1,"1,313",0,0,1,5
HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,SANTIAGO DE TUCUMA,,"2,115",0,1,867,0,0,1,5
HUANCAVELICA,HUAYTARA,,HUAYTARA,,"23,026",1,15,"19,015",1,5,15,75
HUANCAVELICA,HUAYTARA,AYAVI,AYAVI,POBRE EXTREMO,581,0,1,779,0,0,1,5
HUANCAVELICA,HUAYTARA,CORDOVA,CORDOVA,POBRE EXTREMO,"2,907",0,1,"1,387",0,0,1,5
HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,HUAYACUNDO ARMA,POBRE EXTREMO,466,0,1,422,0,0,1,5
HUANCAVELICA,HUAYTARA,HUAYTARA,HUAYTARA,NO POBRE,"2,091",0,1,"1,641",0,0,0,0
HUANCAVELICA,HUAYTARA,LARAMARCA,LARAMARCA,POBRE EXTREMO,802,0,1,560,0,0,1,5
HUANCAVELICA,HUAYTARA,OCOYO,OCOYO,POBRE EXTREMO,"2,490",0,1,"1,012",0,0,1,5
HUANCAVELICA,HUAYTARA,PILPICHACA,PILPICHACA,POBRE EXTREMO,"3,763",0,1,"3,217",0,0,1,5
HUANCAVELICA,HUAYTARA,QUERCO,QUERCO,POBRE EXTREMO,"1,051",0,1,839,0,0,1,5
HUANCAVELICA,HUAYTARA,QUITO ARMA,QUITO ARMA,POBRE EXTREMO,756,0,1,754,0,0,1,5
HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,SAN ANTONIO DE CUSICANCHA,POBRE EXTREMO,"1,668",0,1,"1,297",0,0,1,5
HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,SAN FRANCISCO DE SANGAYAICO,POBRE EXTREMO,539,0,1,"1,101",0,0,1,5
HUANCAVELICA,HUAYTARA,SAN ISIDRO,SAN ISIDRO,POBRE EXTREMO,"1,192",0,1,693,0,0,1,5
HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,SANTIAGO DE CHOCORVOS,POBRE EXTREMO,"2,792",0,1,"2,640",0,0,1,5
HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,SANTIAGO DE QUIRAHUARA,POBRE EXTREMO,653,0,1,729,0,0,1,5
HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,SANTO DOMINGO DE CAPILLAS,POBRE EXTREMO,972,0,1,"1,012",0,0,1,5
HUANCAVELICA,HUAYTARA,TAMBO,TAMBO,POBRE EXTREMO,303,0,1,932,0,0,1,5
HUANCAVELICA,CHURCAMPA,,CHURCAMPA,,"44,650",1,10,"26,852",1,7,10,50
HUANCAVELICA,CHURCAMPA,CHURCAMPA,CHURCAMPA,POBRE EXTREMO,"5,924",0,1,"4,061",0,0,0,0
HUANCAVELICA,CHURCAMPA,ANCO,LA ESMERALDA,POBRE EXTREMO,"6,568",0,1,"4,273",0,0,1,5
HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,CHINCHIHUASI,POBRE EXTREMO,"3,389",0,1,"1,812",0,0,1,5
HUANCAVELICA,CHURCAMPA,EL CARMEN,PAUCARBAMBILLA,POBRE EXTREMO,"3,031",0,1,"2,010",0,0,1,5
HUANCAVELICA,CHURCAMPA,LA MERCED,LA MERCED,POBRE EXTREMO,"1,628",0,1,691,0,0,1,5
HUANCAVELICA,CHURCAMPA,LOCROJA,LOCROJA,POBRE EXTREMO,"4,153",0,1,"3,086",0,0,1,5
HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,PAUCARBAMBA,POBRE EXTREMO,"7,289",0,1,"3,983",0,0,1,5
HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,MAYOCC,POBRE EXTREMO,"1,232",0,1,742,0,0,1,5
HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,SAN PEDRO DE CORIS,POBRE EXTREMO,"4,423",0,1,"2,348",0,0,1,5
HUANCAVELICA,CHURCAMPA,PACHAMARCA,PACHAMARCA,POBRE EXTREMO,"2,898",0,1,"1,724",0,0,1,5
HUANCAVELICA,CHURCAMPA,COSME,SANTA CLARA DE COSME,POBRE EXTREMO,"4,115",0,1,"2,122",0,0,1,5
HUANUCO,,,HUANUCO,,"878,826",11,73,"564,096",11,93,73,377
HUANUCO,HUANUCO,,HUANUCO,,"315,923",1,12,"216,030",1,13,12,68
HUANUCO,HUANUCO,HUANUCO,HUANUCO,NO POBRE,"88,787",0,1,"66,975",0,0,0,0
HUANUCO,HUANUCO,CHINCHAO,ACOMAYO,POBRE NO EXTREMO,"14,137",0,1,"13,658",0,0,1,5
HUANUCO,HUANUCO,CHURUBAMBA,CHURUBAMBA,POBRE EXTREMO,"28,988",0,1,"14,505",0,0,1,7
HUANUCO,HUANUCO,MARGOS,MARGOS,POBRE EXTREMO,"10,049",0,1,"5,521",0,0,1,5
HUANUCO,HUANUCO,QUISQUI,HUANCA PALLAC,POBRE NO EXTREMO,"8,416",0,1,"4,159",0,0,1,5
HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,CAYRAN,POBRE NO EXTREMO,"5,591",0,1,"4,142",0,0,1,5
HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,CHAULAN,POBRE EXTREMO,"8,143",0,1,"3,251",0,0,1,5
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,SANTA MARIA DEL VALLE,POBRE EXTREMO,"21,042",0,1,"16,393",0,0,1,5
HUANUCO,HUANUCO,YARUMAYO,YARUMAYO,POBRE EXTREMO,"3,148",0,1,"2,232",0,0,1,5
HUANUCO,HUANUCO,AMARILIS,PAUCARBAMBA,NO POBRE,"79,765",0,1,"57,829",0,0,1,9
HUANUCO,HUANUCO,PILLCO MARCA,PILLCO MARCA,NO POBRE,"28,188",0,1,"20,617",0,0,1,7
HUANUCO,HUANUCO,YACUS,YACUS,POBRE EXTREMO,"7,411",0,1,"2,213",0,0,1,5
HUANUCO,HUANUCO,SAN PABLO DE PILLAO,SAN PABLO DEL PILLAO,,"12,258",0,1,"4,535",0,0,1,5
HUANUCO,AMBO,,AMBO,,"56,402",1,7,"42,327",1,9,7,35
HUANUCO,AMBO,AMBO,AMBO,NO POBRE,"17,261",0,1,"13,139",0,0,0,0
HUANUCO,AMBO,CAYNA,CAYNA,POBRE NO EXTREMO,"3,272",0,1,"2,858",0,0,1,5
HUANUCO,AMBO,COLPAS,COLPAS,POBRE NO EXTREMO,"2,305",0,1,"2,231",0,0,1,5
HUANUCO,AMBO,CONCHAMARCA,CONCHAMARCA,POBRE NO EXTREMO,"6,910",0,1,"4,478",0,0,1,5
HUANUCO,AMBO,HUACAR,HUACAR,POBRE NO EXTREMO,"7,575",0,1,"6,826",0,0,1,5
HUANUCO,AMBO,SAN FRANCISCO,MOSCA,POBRE NO EXTREMO,"3,156",0,1,"1,888",0,0,1,5
HUANUCO,AMBO,SAN RAFAEL,SAN RAFAEL,POBRE NO EXTREMO,"12,210",0,1,"7,686",0,0,1,5
HUANUCO,AMBO,TOMAY-KICHWA,TOMAY-KICHWA,NO POBRE,"3,713",0,1,"3,221",0,0,1,5
HUANUCO,DOS DE MAYO,,LA UNION,,"54,495",1,8,"27,913",1,9,8,40
HUANUCO,DOS DE MAYO,LA UNION,LA UNION,NO POBRE,"6,229",0,1,"3,713",0,0,0,0
HUANUCO,DOS DE MAYO,CHUQUIS,CHUQUIS,POBRE EXTREMO,"6,041",0,1,"3,066",0,0,1,5
HUANUCO,DOS DE MAYO,MARIAS,MARIAS,POBRE EXTREMO,"10,078",0,1,"4,182",0,0,1,5
HUANUCO,DOS DE MAYO,PACHAS,PACHAS,POBRE NO EXTREMO,"13,513",0,1,"5,123",0,0,1,5
HUANUCO,DOS DE MAYO,QUIVILLA,QUIVILLA,POBRE NO EXTREMO,"3,403",0,1,993,0,0,1,5
HUANUCO,DOS DE MAYO,RIPAN,RIPAN,POBRE EXTREMO,"7,134",0,1,"4,219",0,0,1,5
HUANUCO,DOS DE MAYO,SHUNQUI,SHUNQUI,POBRE EXTREMO,"2,434",0,1,"1,663",0,0,1,5
HUANUCO,DOS DE MAYO,SILLAPATA,SILLAPATA,POBRE EXTREMO,"2,351",0,1,"2,677",0,0,1,5
HUANUCO,DOS DE MAYO,YANAS,YANAS,POBRE EXTREMO,"3,312",0,1,"2,277",0,0,1,5
HUANUCO,HUAMALIES,,LLATA,,"77,211",1,10,"42,592",1,9,10,52
HUANUCO,HUAMALIES,LLATA,LLATA,POBRE NO EXTREMO,"15,280",0,1,"9,458",0,0,0,0
HUANUCO,HUAMALIES,ARANCAY,ARANCAY,POBRE NO EXTREMO,"1,635",0,1,"1,663",0,0,1,5
HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,CHAVIN DE PARIARCA,POBRE NO EXTREMO,"3,625",0,1,"3,150",0,0,1,5
HUANUCO,HUAMALIES,JACAS GRANDE,JACAS GRANDE,POBRE EXTREMO,"5,984",0,1,"4,848",0,0,1,5
HUANUCO,HUAMALIES,JIRCAN,JIRCAN,POBRE NO EXTREMO,"3,788",0,1,"1,318",0,0,1,5
HUANUCO,HUAMALIES,MIRAFLORES,MIRAFLORES,POBRE EXTREMO,"3,569",0,1,"2,591",0,0,1,5
HUANUCO,HUAMALIES,MONZON,MONZON,POBRE NO EXTREMO,"30,229",0,1,"9,713",0,0,1,7
HUANUCO,HUAMALIES,PUNCHAO,PUNCHAO,POBRE EXTREMO,"2,609",0,1,"1,709",0,0,1,5
HUANUCO,HUAMALIES,PUÑOS,PUÑOS,POBRE EXTREMO,"4,227",0,1,"3,760",0,0,1,5
HUANUCO,HUAMALIES,SINGA,SINGA,POBRE EXTREMO,"3,242",0,1,"2,674",0,0,1,5
HUANUCO,HUAMALIES,TANTAMAYO,TANTAMAYO,POBRE EXTREMO,"3,023",0,1,"1,708",0,0,1,5
HUANUCO,MARAÑON,,HUACRACHUCO,,"33,619",1,4,"18,515",1,7,4,20
HUANUCO,MARAÑON,HUACRACHUCO,HUACRACHUCO,POBRE NO EXTREMO,"15,878",0,1,"10,201",0,0,0,0
HUANUCO,MARAÑON,CHOLON,SAN PEDRO DE CHONTA,NO POBRE,"10,685",0,1,"4,434",0,0,1,5
HUANUCO,MARAÑON,SAN BUENAVENTURA,SAN BUENAVENTURA,POBRE EXTREMO,"2,752",0,1,"1,786",0,0,1,5
HUANUCO,MARAÑON,LA MORADA,LA MORADA,,"1,909",0,1,"1,203",0,0,1,5
HUANUCO,MARAÑON,SANTA ROSA DE ALTO YANAJANCA,SANTA ROSA DE ALTO YANAJANCA,,"2,395",0,1,891,0,0,1,5
HUANUCO,LEONCIO PRADO,,TINGO MARIA,,"136,672",1,9,"96,043",1,11,9,47
HUANUCO,LEONCIO PRADO,RUPA-RUPA,TINGO MARIA,NO POBRE,"51,749",0,1,"45,344",0,0,0,0
HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,DANIEL ALOMIA ROBLES,POBRE NO EXTREMO,"8,059",0,1,"5,709",0,0,1,5
HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,HERMILIO VALDIZAN,POBRE NO EXTREMO,"4,044",0,1,"3,197",0,0,1,5
HUANUCO,LEONCIO PRADO,LUYANDO,NARANJILLO,NO POBRE,"10,100",0,1,"6,964",0,0,1,5
HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,LAS PALMAS,NO POBRE,"9,311",0,1,"8,766",0,0,1,5
HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,AUCAYACU,NO POBRE,"25,586",0,1,"18,073",0,0,1,7
HUANUCO,LEONCIO PRADO,PUCAYACU,PUCAYACU,,"4,824",0,1,"1,500",0,0,1,5
HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,CASTILLO GRANDE,,"13,419",0,1,"4,016",0,0,1,5
HUANUCO,LEONCIO PRADO,PUEBLO NUEVO,PUEBLO NUEVO,,"5,786",0,1,"1,455",0,0,1,5
HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,PACAE,,"3,794",0,1,"1,019",0,0,1,5
HUANUCO,PACHITEA,,PANAO,,"78,402",1,3,"39,797",1,9,3,15
HUANUCO,PACHITEA,PANAO,PANAO,POBRE EXTREMO,"25,559",0,1,"14,204",0,0,0,0
HUANUCO,PACHITEA,CHAGLLA,CHAGLLA,POBRE NO EXTREMO,"14,912",0,1,"8,090",0,0,1,5
HUANUCO,PACHITEA,MOLINO,MOLINO,POBRE EXTREMO,"15,673",0,1,"9,151",0,0,1,5
HUANUCO,PACHITEA,UMARI,UMARI,POBRE EXTREMO,"22,258",0,1,"8,352",0,0,1,5
HUANUCO,PUERTO INCA,,PUERTO INCA,,"31,243",1,4,"24,671",1,7,4,20
HUANUCO,PUERTO INCA,HONORIA,HONORIA,NO POBRE,"6,282",0,1,"4,205",0,0,1,5
HUANUCO,PUERTO INCA,PUERTO INCA,PUERTO INCA,NO POBRE,"7,352",0,1,"7,879",0,0,0,0
HUANUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,NO POBRE,"6,581",0,1,"4,869",0,0,1,5
HUANUCO,PUERTO INCA,TOURNAVISTA,TOURNAVISTA,NO POBRE,"4,468",0,1,"3,913",0,0,1,5
HUANUCO,PUERTO INCA,YUYAPICHIS,YUYAPICHIS,NO POBRE,"6,560",0,1,"3,805",0,0,1,5
HUANUCO,HUACAYBAMBA,,HUACAYBAMBA,,"23,225",1,3,"12,583",1,5,3,15
HUANUCO,HUACAYBAMBA,HUACAYBAMBA,HUACAYBAMBA,POBRE EXTREMO,"7,245",0,1,"4,208",0,0,0,0
HUANUCO,HUACAYBAMBA,PINRA,PINRA,POBRE NO EXTREMO,"8,968",0,1,"4,928",0,0,1,5
HUANUCO,HUACAYBAMBA,CANCHABAMBA,CANCHABAMBA,POBRE NO EXTREMO,"3,308",0,1,"2,233",0,0,1,5
HUANUCO,HUACAYBAMBA,COCHABAMBA,COCHABAMBA,POBRE NO EXTREMO,"3,704",0,1,"1,214",0,0,1,5
HUANUCO,LAURICOCHA,,JESUS,,"38,970",1,6,"18,415",1,7,6,30
HUANUCO,LAURICOCHA,JESUS,JESUS,POBRE NO EXTREMO,"5,616",0,1,"3,624",0,0,0,0
HUANUCO,LAURICOCHA,BAÑOS,BAÑOS,NO POBRE,"7,198",0,1,"2,691",0,0,1,5
HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,HUARIN,POBRE NO EXTREMO,"2,082",0,1,"2,093",0,0,1,5
HUANUCO,LAURICOCHA,QUEROPALCA,QUEROPALCA,NO POBRE,"3,136",0,1,744,0,0,1,5
HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,CAURI,POBRE NO EXTREMO,"10,334",0,1,"3,600",0,0,1,5
HUANUCO,LAURICOCHA,RONDOS,RONDOS,POBRE NO EXTREMO,"7,639",0,1,"4,019",0,0,1,5
HUANUCO,LAURICOCHA,JIVIA,JIVIA,POBRE NO EXTREMO,"2,965",0,1,"1,644",0,0,1,5
HUANUCO,YAROWILCA,,CHAVINILLO,,"32,664",1,7,"25,210",1,7,7,35
HUANUCO,YAROWILCA,CHAVINILLO,CHAVINILLO,POBRE EXTREMO,"5,864",0,1,"4,959",0,0,0,0
HUANUCO,YAROWILCA,APARICIO POMARES,CHUPAN,POBRE EXTREMO,"5,386",0,1,"5,193",0,0,1,5
HUANUCO,YAROWILCA,CAHUAC,CAHUAC,POBRE NO EXTREMO,"4,670",0,1,"1,979",0,0,1,5
HUANUCO,YAROWILCA,CHACABAMBA,CHACABAMBA,POBRE NO EXTREMO,"3,762",0,1,"2,086",0,0,1,5
HUANUCO,YAROWILCA,JACAS CHICO,SAN CRISTOBAL DE CAJAS CHICO,POBRE EXTREMO,"2,017",0,1,"1,980",0,0,1,5
HUANUCO,YAROWILCA,OBAS,OBAS,POBRE EXTREMO,"5,341",0,1,"4,645",0,0,1,5
HUANUCO,YAROWILCA,PAMPAMARCA,PAMPAMARCA,POBRE EXTREMO,"2,005",0,1,"1,423",0,0,1,5
HUANUCO,YAROWILCA,CHORAS,CHORAS,POBRE EXTREMO,"3,619",0,1,"2,945",0,0,1,5
ICA,,,ICA,,"810,213",5,38,"617,671",5,49,38,206
ICA,ICA,,ICA,,"374,755",1,13,"280,142",1,13,13,75
ICA,ICA,ICA,ICA,NO POBRE,"133,967",0,1,"125,606",0,0,0,0
ICA,ICA,LA TINGUIÑA,LA TINGUIÑA,NO POBRE,"37,017",0,1,"26,526",0,0,1,7
ICA,ICA,LOS AQUIJES,LOS AQUIJES,NO POBRE,"20,065",0,1,"12,052",0,0,1,5
ICA,ICA,PARCONA,PARCONA,NO POBRE,"56,330",0,1,"35,754",0,0,1,9
ICA,ICA,PUEBLO NUEVO,PUEBLO NUEVO,NO POBRE,"4,805",0,1,"4,355",0,0,1,5
ICA,ICA,SALAS,GUADALUPE,NO POBRE,"24,732",0,1,"14,075",0,0,1,5
ICA,ICA,SAN JOSE DE LOS MOLINOS,SAN JOSE DE LOS MOLINOS,NO POBRE,"6,332",0,1,"5,528",0,0,1,5
ICA,ICA,SAN JUAN BAUTISTA,SAN JUAN BAUTISTA,NO POBRE,"15,272",0,1,"5,777",0,0,1,5
ICA,ICA,SANTIAGO,SANTIAGO,NO POBRE,"30,478",0,1,"18,103",0,0,1,7
ICA,ICA,SUBTANJALLA,SUBTANJALLA,NO POBRE,"29,323",0,1,"17,052",0,0,1,7
ICA,ICA,YAUCA DEL ROSARIO,CURIS,NO POBRE,951,0,1,"2,311",0,0,1,5
ICA,ICA,TATE,TATE DE LA CAPILLA,NO POBRE,"4,726",0,1,"3,850",0,0,1,5
ICA,ICA,PACHACUTEC,PAMPA TATE,NO POBRE,"6,960",0,1,"5,200",0,0,1,5
ICA,ICA,OCUCAJE,OCUCAJE,NO POBRE,"3,797",0,1,"3,953",0,0,1,5
ICA,CHINCHA,,CHINCHA ALTA,,"224,630",1,10,"162,195",1,11,10,56
ICA,CHINCHA,CHINCHA ALTA,CHINCHA ALTA,NO POBRE,"65,225",0,1,"57,746",0,0,0,0
ICA,CHINCHA,CHAVIN,CHAVIN,NO POBRE,"1,476",0,1,"2,955",0,0,1,5
ICA,CHINCHA,CHINCHA BAJA,CHINCHA BAJA,NO POBRE,"12,461",0,1,"10,344",0,0,1,5
ICA,CHINCHA,EL CARMEN,EL CARMEN,NO POBRE,"13,757",0,1,"9,628",0,0,1,5
ICA,CHINCHA,GROCIO PRADO,SAN PEDRO,NO POBRE,"24,984",0,1,"15,826",0,0,1,5
ICA,CHINCHA,SAN PEDRO DE HUACARPANA,SAN PEDRO DE HUACARPANA,NO POBRE,"1,694",0,1,"1,292",0,0,1,5
