ELECTION_PROCESS,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,TOTAL_VOTERS,MALE_VOTERS,FEMALE_VOTERS,UNDER_18,AGE_18_TO_20,AGE_21_TO_29,AGE_30_TO_35,AGE_36_TO_50,AGE_51_TO_75,OVER_75,INITIAL_EDUCATION,PRIMARY_EDUCATION,SECONDARY_EDUCATION,UNIVERSITY_EDUCATION,TECHNICAL_EDUCATION,SPECIAL_EDUCATION,NO_EDUCATION,DISABILITIES
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,170102,MOQUEGUA,MARISCAL NIETO,CARUMAS,"3,181","1,733","1,448",0,154,655,416,973,790,193,0,726,"1,860",187,35,0,373,5
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,170103,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,"1,770",922,848,0,70,332,237,535,471,125,0,430,971,111,19,0,239,2
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,170104,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,"3,353","1,762","1,591",0,182,693,419,"1,037",823,199,0,754,"1,851",233,37,1,477,6
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,170105,MOQUEGUA,MARISCAL NIETO,TORATA,"7,217","4,058","3,159",0,380,"1,466","1,076","2,238","1,814",243,0,"1,277","4,548",920,112,1,359,13
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,170106,MOQUEGUA,MARISCAL NIETO,SAMEGUA,"6,796","3,369","3,427",0,448,"1,644","1,099","1,978","1,434",193,0,883,"4,474","1,053",185,1,200,26
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,170201,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,"2,164","1,113","1,051",0,101,338,226,631,652,216,0,530,"1,279",239,59,0,57,13
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,170202,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,967,478,489,0,34,161,111,245,321,95,0,351,506,38,12,0,60,1
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,170203,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,"1,116",588,528,0,59,259,142,311,299,46,0,353,621,24,12,0,106,1
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,170204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,"2,147","1,103","1,044",0,154,474,253,552,583,131,0,691,"1,163",103,30,0,160,4
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,170205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,776,404,372,0,25,110,88,217,234,102,0,217,452,79,11,0,17,1
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,170206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,753,398,355,0,47,191,127,179,174,35,0,197,464,31,14,0,47,2
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,170207,MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,655,341,314,0,26,101,69,170,223,66,0,199,369,46,10,0,31,1
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,170208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,"2,184","1,103","1,081",0,103,323,226,600,699,233,0,748,"1,152",120,26,0,138,3
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,170209,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,538,278,260,0,29,72,75,133,182,47,0,118,304,75,23,0,18,1
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,170210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,"2,402","1,251","1,151",0,136,427,282,702,685,170,0,833,"1,235",102,28,0,204,7
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,170211,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,717,353,364,0,49,158,94,203,171,42,0,219,427,25,8,0,38,0
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,170301,MOQUEGUA,ILO,ILO,"48,708","23,926","24,782",1,"3,580","10,020","7,103","15,294","11,176","1,534",0,"6,534","33,482","6,891",873,28,900,157
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,170302,MOQUEGUA,ILO,EL ALGARROBAL,601,317,284,0,12,160,86,159,164,20,0,92,402,100,5,0,2,0
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,170303,MOQUEGUA,ILO,PACOCHA,"4,487","2,189","2,298",0,192,607,586,"1,418","1,550",134,0,335,"2,446","1,594",97,3,12,13
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180101,PASCO,PASCO,CHAUPIMARCA,"22,947","11,470","11,477",0,"1,922","5,965","3,601","6,677","4,318",464,0,"2,253","15,584","3,563",559,2,986,96
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180103,PASCO,PASCO,HUACHON,"3,239","1,664","1,575",0,296,819,421,881,679,143,0,968,"1,757",99,26,0,389,18
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180104,PASCO,PASCO,HUARIACA,"4,846","2,455","2,391",0,447,"1,243",630,"1,257","1,064",205,0,778,"3,017",352,91,3,605,21
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180105,PASCO,PASCO,HUAYLLAY,"5,520","2,768","2,752",0,471,"1,445",821,"1,497","1,146",140,0,915,"3,903",386,102,0,214,6
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180106,PASCO,PASCO,NINACACA,"3,314","1,604","1,710",0,319,762,389,893,802,149,0,813,"2,105",150,36,0,210,8
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180107,PASCO,PASCO,PALLANCHACRA,"2,302","1,166","1,136",0,191,598,340,603,495,75,0,434,"1,470",112,21,0,265,6
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180108,PASCO,PASCO,PAUCARTAMBO,"9,288","4,470","4,818",0,880,"2,004","1,174","2,502","2,256",472,0,"2,983","4,809",256,95,1,"1,144",13
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180109,PASCO,PASCO,SAN FCO DE ASIS DE YARUSYACAN,"6,075","3,026","3,049",0,552,"1,668",922,"1,675","1,111",147,0,"1,134","4,122",275,61,0,483,8
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180110,PASCO,PASCO,SIMON BOLIVAR,"8,798","4,187","4,611",0,739,"2,324","1,417","2,528","1,542",248,0,"1,137","5,911","1,057",240,0,453,41
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180111,PASCO,PASCO,TICLACAYAN,"3,738","1,852","1,886",0,332,"1,002",473,"1,036",762,133,0,819,"2,262",174,26,0,457,12
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180112,PASCO,PASCO,TINYAHUARCO,"4,662","2,308","2,354",0,387,"1,248",689,"1,354",865,119,0,599,"3,343",414,124,1,181,17
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180113,PASCO,PASCO,VICCO,"3,331","1,611","1,720",0,214,736,449,896,845,191,0,601,"2,131",375,63,0,161,17
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180114,PASCO,PASCO,YANACANCHA,"20,344","10,781","9,563",0,"1,583","5,265","3,343","5,988","3,796",369,0,"1,864","13,015","4,094",553,5,813,74
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,"9,145","4,472","4,673",0,854,"2,100","1,144","2,365","2,175",507,0,"1,862","5,495",573,132,1,"1,082",61
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180202,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,"2,189","1,073","1,116",0,187,468,245,586,578,125,0,524,"1,231",100,20,0,314,5
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180203,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,832,394,438,0,68,207,101,235,186,35,0,100,581,80,12,0,59,2
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,"2,039","1,009","1,030",0,202,397,178,498,611,153,0,568,"1,044",67,17,1,342,8
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,"1,397",703,694,0,105,301,178,361,387,65,0,308,827,86,9,0,167,7
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,"5,538","2,741","2,797",0,556,"1,512",757,"1,329","1,217",167,0,"1,043","3,599",356,58,0,482,9
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,"1,839",857,982,0,147,431,207,447,491,116,0,429,982,91,14,0,323,7
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,"1,560",764,796,0,127,355,174,383,441,80,0,349,909,80,17,0,205,11
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180301,PASCO,OXAPAMPA,OXAPAMPA,"11,370","5,764","5,606",0,965,"2,661","1,611","3,148","2,536",449,0,"3,014","6,484","1,016",144,2,710,24
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180302,PASCO,OXAPAMPA,CHONTABAMBA,"2,953","1,552","1,401",0,247,634,446,795,710,121,0,991,"1,520",144,27,0,271,10
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180303,PASCO,OXAPAMPA,HUANCABAMBA,"4,395","2,345","2,050",0,369,"1,038",674,"1,269",890,155,0,"2,129","1,591",90,16,0,569,2
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180304,PASCO,OXAPAMPA,PUERTO BERMUDEZ,"12,631","7,054","5,577",0,"1,268","3,372","1,867","3,652","2,333",139,1,"4,869","5,434",200,35,2,"2,090",12
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180305,PASCO,OXAPAMPA,VILLA RICA,"11,926","6,219","5,707",0,"1,119","2,963","1,613","3,249","2,603",379,0,"3,175","6,866",491,94,4,"1,296",46
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180306,PASCO,OXAPAMPA,POZUZO,"4,613","2,534","2,079",0,476,"1,207",692,"1,314",809,115,0,"2,544","1,079",87,15,0,888,5
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180307,PASCO,OXAPAMPA,PALCAZU,"5,410","3,022","2,388",0,569,"1,356",811,"1,493","1,091",90,2,"2,690","2,237",101,21,0,359,2
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,180308,PASCO,OXAPAMPA,CONSTITUCION,"7,055","3,594","3,461",0,736,"1,757","1,057","2,070","1,351",84,0,"2,618","3,582",101,21,0,733,5
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190101,PIURA,PIURA,PIURA,"137,463","67,453","70,010",1,"10,188","32,826","19,246","36,491","32,601","6,110",0,"18,052","87,988","26,202","2,016",97,"3,108",991
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190103,PIURA,PIURA,CASTILLA,"96,586","46,590","49,996",1,"8,112","22,819","13,342","27,408","21,234","3,670",2,"17,783","62,452","12,176","1,134",59,"2,980",633
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190104,PIURA,PIURA,CATACAOS,"47,530","23,381","24,149",0,"4,343","11,657","6,297","13,038","10,515","1,680",0,"13,624","26,848","2,148",319,18,"4,573",246
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190105,PIURA,PIURA,LA ARENA,"25,026","12,664","12,362",2,"2,540","6,437","3,213","6,519","5,359",956,0,"9,788","10,376",463,81,3,"4,315",125
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190106,PIURA,PIURA,LA UNION,"25,451","12,684","12,767",0,"2,321","6,684","3,481","6,663","5,393",909,0,"9,457","12,008","1,097",157,5,"2,727",111
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190107,PIURA,PIURA,LAS LOMAS,"18,879","9,693","9,186",0,"1,521","4,197","2,498","5,282","4,538",843,0,"7,686","8,522",333,70,3,"2,265",77
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190109,PIURA,PIURA,TAMBO GRANDE,"63,510","33,026","30,484",6,"5,472","16,150","8,600","17,706","13,038","2,538",0,"25,464","25,986","1,401",192,1,"10,466",208
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190113,PIURA,PIURA,CURA MORI,"11,124","5,672","5,452",0,"1,158","2,517","1,349","3,120","2,498",482,1,"4,326","4,630",91,25,2,"2,049",36
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190114,PIURA,PIURA,EL TALLAN,"3,380","1,731","1,649",0,338,856,459,892,698,137,0,"1,475","1,411",32,10,0,452,14
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,"70,195","31,433","38,762",0,"6,060","15,403","9,801","21,085","16,204","1,642",0,"12,345","48,724","6,378",905,29,"1,814",323
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190201,PIURA,AYABACA,AYABACA,"23,722","12,403","11,319",0,"2,296","5,216","2,937","5,955","5,875","1,443",0,"12,780","7,672",443,52,0,"2,775",51
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190202,PIURA,AYABACA,FRIAS,"14,031","7,393","6,638",0,"1,543","3,198","1,733","3,695","3,235",627,0,"6,440","3,958",152,35,0,"3,446",33
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190203,PIURA,AYABACA,LAGUNAS,"4,147","2,208","1,939",1,415,984,565,"1,115",894,173,0,"2,123","1,020",37,4,0,963,6
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190204,PIURA,AYABACA,MONTERO,"4,948","2,620","2,328",0,419,"1,069",546,"1,223","1,341",350,0,"2,244","1,949",83,19,0,653,18
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190205,PIURA,AYABACA,PACAIPAMPA,"13,069","6,848","6,221",0,"1,427","3,148","1,811","3,524","2,793",366,0,"6,597","2,694",82,5,0,"3,691",19
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190206,PIURA,AYABACA,SAPILLICA,"7,011","3,793","3,218",0,750,"1,764",920,"1,883","1,418",276,0,"3,785","1,824",65,6,0,"1,331",10
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190207,PIURA,AYABACA,SICCHEZ,"2,411","1,299","1,112",0,177,406,231,590,765,242,0,"1,151","1,005",83,7,0,165,14
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190208,PIURA,AYABACA,SUYO,"8,215","4,367","3,848",0,710,"1,949","1,072","2,184","1,910",390,0,"3,642","3,742",132,28,1,670,21
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190209,PIURA,AYABACA,JILILI,"2,170","1,203",967,0,217,504,277,522,536,114,0,"1,037",884,35,6,0,208,12
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190210,PIURA,AYABACA,PAIMAS,"6,525","3,430","3,095",0,598,"1,653",859,"1,676","1,439",300,0,"2,887","2,516",61,17,0,"1,044",23
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190301,PIURA,HUANCABAMBA,HUANCABAMBA,"19,914","9,849","10,065",0,"1,878","4,504","2,490","5,333","4,745",964,0,"8,768","6,884",637,69,5,"3,551",35
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190302,PIURA,HUANCABAMBA,CANCHAQUE,"5,975","3,106","2,869",0,482,"1,114",634,"1,583","1,744",418,0,"2,265","2,565",241,21,0,883,11
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190303,PIURA,HUANCABAMBA,HUARMACA,"23,010","11,803","11,207",0,"2,573","5,347","2,768","5,899","5,219","1,204",1,"10,951","6,414",178,23,1,"5,442",33
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190304,PIURA,HUANCABAMBA,SONDOR,"4,807","2,481","2,326",0,536,"1,072",612,"1,230","1,156",201,3,"2,411","1,433",70,7,0,883,10
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190305,PIURA,HUANCABAMBA,SONDORILLO,"6,892","3,377","3,515",0,799,"1,700",848,"1,715","1,547",283,0,"2,704","2,149",43,8,0,"1,988",4
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190306,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,"8,269","4,173","4,096",0,907,"2,027","1,104","2,098","1,805",328,0,"4,176","2,607",80,9,0,"1,397",18
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190307,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,"6,382","3,222","3,160",0,612,"1,463",740,"1,633","1,574",360,0,"2,256","2,725",107,17,0,"1,277",13
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190308,PIURA,HUANCABAMBA,LALAQUIZ,"3,711","2,005","1,706",0,355,758,412,957,"1,011",218,1,"1,167","1,350",48,8,0,"1,137",6
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190401,PIURA,MORROPON,CHULUCANAS,"62,357","31,908","30,449",0,"5,100","14,593","7,717","16,666","14,968","3,313",0,"24,049","29,494","2,048",277,26,"6,463",251
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190402,PIURA,MORROPON,BUENOS AIRES,"6,883","3,533","3,350",0,536,"1,400",772,"1,911","1,814",450,0,"2,701","3,403",130,21,0,628,40
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190403,PIURA,MORROPON,CHALACO,"5,871","3,071","2,800",0,509,"1,040",654,"1,516","1,752",400,0,"2,989","1,728",72,16,1,"1,065",15
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190404,PIURA,MORROPON,MORROPON,"9,688","4,923","4,765",0,759,"1,905","1,075","2,629","2,686",634,0,"3,229","5,175",376,40,0,868,73
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190405,PIURA,MORROPON,SALITRAL,"6,330","3,360","2,970",0,565,"1,339",753,"1,760","1,592",321,0,"2,575","2,849",67,11,0,828,18
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190406,PIURA,MORROPON,SANTA CATALINA DE MOSSA,"2,912","1,533","1,379",0,239,562,303,759,836,213,0,"1,324","1,281",58,4,0,245,20
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190407,PIURA,MORROPON,SANTO DOMINGO,"5,571","2,993","2,578",0,422,885,552,"1,482","1,738",492,0,"2,692","2,128",133,20,1,597,22
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190408,PIURA,MORROPON,LA MATANZA,"10,528","5,398","5,130",0,952,"2,471","1,216","2,824","2,526",539,0,"5,442","3,538",81,16,3,"1,448",34
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190409,PIURA,MORROPON,YAMANGO,"7,257","4,004","3,253",0,706,"1,587",875,"1,943","1,829",317,0,"2,679","2,809",84,18,0,"1,667",11
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190410,PIURA,MORROPON,SAN JUAN DE BIGOTE,"5,488","2,945","2,543",0,472,"1,147",693,"1,508","1,416",252,0,"2,130","2,359",70,8,2,919,16
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190501,PIURA,PAITA,PAITA,"50,596","25,337","25,259",3,"4,769","13,436","7,658","14,465","9,151","1,114",1,"14,070","31,654","2,821",353,43,"1,654",208
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190502,PIURA,PAITA,AMOTAPE,"1,827",986,841,0,126,417,238,459,478,109,0,733,901,61,6,1,125,7
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190503,PIURA,PAITA,ARENAL,"1,029",505,524,0,75,194,124,296,270,70,0,379,528,52,10,0,60,6
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190504,PIURA,PAITA,LA HUACA,"8,257","4,299","3,958",0,572,"1,908","1,204","2,360","1,874",339,0,"2,866","4,439",241,43,7,661,30
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190505,PIURA,PAITA,COLAN,"10,101","5,234","4,867",0,792,"2,394","1,286","2,713","2,409",507,0,"3,874","4,666",303,44,4,"1,210",57
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190506,PIURA,PAITA,TAMARINDO,"3,608","1,874","1,734",0,232,749,464,"1,059",893,211,0,"1,645","1,538",95,9,2,319,14
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190507,PIURA,PAITA,VICHAYAL,"3,769","2,012","1,757",0,310,828,459,"1,031",907,234,1,"1,872","1,489",56,9,1,341,12
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190601,PIURA,SULLANA,SULLANA,"118,626","57,786","60,840",2,"9,749","27,770","16,096","33,921","26,644","4,444",0,"26,300","73,632","11,910","1,406",62,"5,316",606
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190602,PIURA,SULLANA,BELLAVISTA,"29,756","14,675","15,081",1,"2,068","6,470","4,179","8,844","6,924","1,270",0,"7,448","18,151","2,203",290,13,"1,651",190
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190603,PIURA,SULLANA,LANCONES,"9,217","4,886","4,331",0,818,"2,164","1,077","2,341","2,299",518,0,"5,022","2,841",77,17,1,"1,259",40
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190604,PIURA,SULLANA,MARCAVELICA,"19,176","9,748","9,428",0,"1,444","4,533","2,675","5,319","4,429",776,0,"6,235","10,438",541,90,5,"1,867",92
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190605,PIURA,SULLANA,MIGUEL CHECA,"5,596","2,889","2,707",0,429,"1,326",786,"1,576","1,241",238,0,"2,111","2,750",122,15,1,597,44
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190606,PIURA,SULLANA,QUERECOTILLO,"18,221","9,216","9,005",2,"1,286","4,031","2,491","5,221","4,332",858,0,"5,820","9,779",675,101,2,"1,844",106
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190607,PIURA,SULLANA,SALITRAL,"4,742","2,401","2,341",0,322,943,652,"1,420","1,190",215,0,"1,251","2,959",221,42,11,258,38
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190608,PIURA,SULLANA,IGNACIO ESCUDERO,"13,415","6,905","6,510",1,965,"3,068","1,866","3,839","3,110",566,0,"4,898","6,614",223,48,13,"1,619",61
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190701,PIURA,TALARA,PARIÑAS,"66,595","33,205","33,390",0,"5,366","15,215","9,061","16,882","17,585","2,486",2,"15,021","43,957","5,381",873,86,"1,275",422
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190702,PIURA,TALARA,EL ALTO,"5,769","2,963","2,806",0,461,"1,334",798,"1,555","1,423",198,0,"1,375","3,868",360,53,3,110,31
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190703,PIURA,TALARA,LA BREA,"9,872","4,864","5,008",0,710,"2,107","1,223","2,792","2,606",434,0,"1,998","6,745",856,106,4,163,53
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190704,PIURA,TALARA,LOBITOS,"1,094",605,489,0,76,238,154,321,267,38,0,337,627,82,22,2,24,7
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190705,PIURA,TALARA,MANCORA,"6,852","3,437","3,415",0,499,"1,615",989,"1,959","1,544",246,0,"2,031","4,217",359,46,2,197,24
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190706,PIURA,TALARA,LOS ORGANOS,"7,008","3,487","3,521",0,544,"1,522",905,"1,904","1,867",266,0,"1,932","4,482",434,55,10,95,31
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190801,PIURA,SECHURA,SECHURA,"22,571","11,592","10,979",0,"2,269","6,476","3,307","6,066","4,006",447,0,"8,841","11,896",926,150,27,731,91
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190802,PIURA,SECHURA,VICE,"9,194","4,650","4,544",0,900,"2,733","1,314","2,331","1,680",236,0,"4,810","3,677",292,39,1,375,33
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190803,PIURA,SECHURA,BERNAL,"4,528","2,360","2,168",0,352,"1,050",668,"1,239","1,026",193,0,"1,870","2,256",209,30,7,156,27
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190804,PIURA,SECHURA,BELLAVISTA DE LA UNION,"3,216","1,676","1,540",0,278,830,423,879,684,122,0,991,"1,866",233,24,0,102,15
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190805,PIURA,SECHURA,CRISTO NOS VALGA,"2,645","1,357","1,288",0,238,755,407,659,504,82,0,"1,208","1,211",68,23,0,135,17
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,190806,PIURA,SECHURA,RINCONADA-LLICUAR,"2,382","1,256","1,126",0,171,543,312,668,560,128,0,801,"1,301",168,27,0,85,11
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,200101,PUNO,PUNO,PUNO,"96,751","48,893","47,858",0,"7,825","23,611","14,387","27,315","20,706","2,907",0,"8,738","59,875","23,672","1,849",25,"2,592",246
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,200102,PUNO,PUNO,ACORA,"18,679","9,484","9,195",0,"1,363","3,407","2,032","4,904","5,518","1,455",0,"4,708","10,360",707,146,0,"2,758",33
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,200103,PUNO,PUNO,ATUNCOLLA,"3,715","1,842","1,873",0,335,937,525,973,778,167,0,963,"2,254",105,9,0,384,5
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,200104,PUNO,PUNO,CAPACHICA,"7,882","3,813","4,069",0,522,"1,301",839,"2,011","2,418",791,0,"2,321","3,607",179,19,0,"1,756",17
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,200105,PUNO,PUNO,COATA,"5,015","2,286","2,729",0,468,"1,180",649,"1,283","1,239",196,0,"1,560","2,682",110,12,1,650,3
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,200106,PUNO,PUNO,CHUCUITO,"6,673","3,147","3,526",0,481,"1,156",765,"1,632","1,971",668,0,"1,860","3,589",395,52,1,776,26
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,200107,PUNO,PUNO,HUATA,"2,575","1,254","1,321",0,183,523,300,659,702,208,0,827,"1,388",115,12,1,232,6
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,200108,PUNO,PUNO,MAÑAZO,"3,892","1,851","2,041",0,334,850,495,"1,101",910,202,0,"1,032","2,222",190,29,0,419,16
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,200109,PUNO,PUNO,PAUCARCOLLA,"3,742","1,836","1,906",0,270,707,428,929,"1,081",327,0,"1,177","1,956",229,21,0,359,15
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,200110,PUNO,PUNO,PICHACANI,"4,977","2,413","2,564",0,361,"1,010",637,"1,315","1,333",321,0,"1,306","2,718",235,22,0,696,15
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,200111,PUNO,PUNO,SAN ANTONIO,"1,059",524,535,0,108,241,124,278,260,48,0,345,519,34,4,0,157,1
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,200112,PUNO,PUNO,TIQUILLACA,"2,265","1,068","1,197",0,131,372,261,662,667,172,0,586,"1,153",189,19,0,318,3
ELECCIONES REGIONALES Y MUNICIPALES 2014,2014,200113,PUNO,PUNO,VILQUE,"2,227","1,094","1,133",0,176,524,308,598,508,113,0,593,"1,282",124,12,0,216,2
