ELECTION_PROCESS,ELECTION_TYPE,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,POLITICAL_ORGANIZATION,POLITICAL_ORGANIZATION_TYPE,VOTES_OBTAINED,TOTAL_VOTES,VOTES_NOT_OBTAINED
Proceso electoral,Tipo de elección,Año,Ubigeo,Departamento,Provincia,Distrito,Organización politica,Tipo de Organización politica,Votos obtenidos,Total Electores,Votos emitidos
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,121100,LA LIBERTAD,GRAN CHIMU,,VOTOS EN BLANCO,,"1,242","16,441","14,259"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,121100,LA LIBERTAD,GRAN CHIMU,,VOTOS NULOS,,793,"16,441","14,259"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,121200,LA LIBERTAD,VIRU,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"12,296","34,025","30,442"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,121200,LA LIBERTAD,VIRU,,ALIANZA ELECTORAL JUNTOS POR LA LIBERTAD,ALIANZA ELECTORAL,"11,976","34,025","30,442"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,121200,LA LIBERTAD,VIRU,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"1,257","34,025","30,442"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,121200,LA LIBERTAD,VIRU,,FUERZA DEMOCRATICA,PARTIDO POLÍTICO,"1,028","34,025","30,442"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,121200,LA LIBERTAD,VIRU,,UNION POR EL PERU,PARTIDO POLÍTICO,441,"34,025","30,442"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,121200,LA LIBERTAD,VIRU,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,310,"34,025","30,442"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,121200,LA LIBERTAD,VIRU,,VOTOS EN BLANCO,,"1,606","34,025","30,442"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,121200,LA LIBERTAD,VIRU,,VOTOS NULOS,,"1,528","34,025","30,442"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130100,LAMBAYEQUE,CHICLAYO,,TODOS POR LAMBAYEQUE - MANOS LIMPIAS,ALIANZA ELECTORAL,"100,053","484,764","420,335"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130100,LAMBAYEQUE,CHICLAYO,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"67,133","484,764","420,335"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130100,LAMBAYEQUE,CHICLAYO,,ACCION POPULAR,PARTIDO POLÍTICO,"56,517","484,764","420,335"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130100,LAMBAYEQUE,CHICLAYO,,SIEMPRE ADELANTE,MOVIMIENTO REGIONAL,"49,156","484,764","420,335"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130100,LAMBAYEQUE,CHICLAYO,,AMISTAD SOLIDARIA INDEPENDIENTE,MOVIMIENTO REGIONAL,"25,084","484,764","420,335"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130100,LAMBAYEQUE,CHICLAYO,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"16,993","484,764","420,335"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130100,LAMBAYEQUE,CHICLAYO,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"10,420","484,764","420,335"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130100,LAMBAYEQUE,CHICLAYO,,ALIANZA ELECTORAL UNIDAD NACIONAL,ALIANZA ELECTORAL,"8,649","484,764","420,335"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130100,LAMBAYEQUE,CHICLAYO,,UNION POR EL PERU,PARTIDO POLÍTICO,"8,161","484,764","420,335"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130100,LAMBAYEQUE,CHICLAYO,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"7,556","484,764","420,335"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130100,LAMBAYEQUE,CHICLAYO,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,"6,024","484,764","420,335"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130100,LAMBAYEQUE,CHICLAYO,,PERU AHORA,PARTIDO POLÍTICO,"1,742","484,764","420,335"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130100,LAMBAYEQUE,CHICLAYO,,VOTOS EN BLANCO,,"32,665","484,764","420,335"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130100,LAMBAYEQUE,CHICLAYO,,VOTOS NULOS,,"30,182","484,764","420,335"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130200,LAMBAYEQUE,FERREÑAFE,,ACCION POPULAR,PARTIDO POLÍTICO,"12,552","55,044","47,223"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130200,LAMBAYEQUE,FERREÑAFE,,SICAN AL PODER,ORGANIZACIÓN LOCAL (PROVINCIAL),"10,868","55,044","47,223"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130200,LAMBAYEQUE,FERREÑAFE,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"9,335","55,044","47,223"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130200,LAMBAYEQUE,FERREÑAFE,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"4,376","55,044","47,223"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130200,LAMBAYEQUE,FERREÑAFE,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"1,383","55,044","47,223"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130200,LAMBAYEQUE,FERREÑAFE,,UNION POR EL PERU,PARTIDO POLÍTICO,868,"55,044","47,223"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130200,LAMBAYEQUE,FERREÑAFE,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,759,"55,044","47,223"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130200,LAMBAYEQUE,FERREÑAFE,,PERU POSIBLE,PARTIDO POLÍTICO,640,"55,044","47,223"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130200,LAMBAYEQUE,FERREÑAFE,,VOTOS EN BLANCO,,"3,391","55,044","47,223"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130200,LAMBAYEQUE,FERREÑAFE,,VOTOS NULOS,,"3,051","55,044","47,223"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130300,LAMBAYEQUE,LAMBAYEQUE,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"29,069","153,442","135,079"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130300,LAMBAYEQUE,LAMBAYEQUE,,TODOS POR LAMBAYEQUE - MANOS LIMPIAS,ALIANZA ELECTORAL,"27,957","153,442","135,079"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130300,LAMBAYEQUE,LAMBAYEQUE,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"16,474","153,442","135,079"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130300,LAMBAYEQUE,LAMBAYEQUE,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"9,045","153,442","135,079"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130300,LAMBAYEQUE,LAMBAYEQUE,,ALIANZA ELECTORAL UNIDAD NACIONAL,ALIANZA ELECTORAL,"6,916","153,442","135,079"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130300,LAMBAYEQUE,LAMBAYEQUE,,ACCION POPULAR,PARTIDO POLÍTICO,"6,600","153,442","135,079"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130300,LAMBAYEQUE,LAMBAYEQUE,,AMISTAD SOLIDARIA INDEPENDIENTE,MOVIMIENTO REGIONAL,"4,799","153,442","135,079"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130300,LAMBAYEQUE,LAMBAYEQUE,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"4,785","153,442","135,079"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130300,LAMBAYEQUE,LAMBAYEQUE,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,"4,666","153,442","135,079"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130300,LAMBAYEQUE,LAMBAYEQUE,,UNION POR EL PERU,PARTIDO POLÍTICO,"1,914","153,442","135,079"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130300,LAMBAYEQUE,LAMBAYEQUE,,VOTOS EN BLANCO,,"14,894","153,442","135,079"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,130300,LAMBAYEQUE,LAMBAYEQUE,,VOTOS NULOS,,"7,960","153,442","135,079"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140100,LIMA,LIMA,,ALIANZA ELECTORAL UNIDAD NACIONAL,ALIANZA ELECTORAL,"1,960,588","5,238,207","4,610,862"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140100,LIMA,LIMA,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"607,946","5,238,207","4,610,862"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140100,LIMA,LIMA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"490,981","5,238,207","4,610,862"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140100,LIMA,LIMA,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"346,726","5,238,207","4,610,862"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140100,LIMA,LIMA,,UNION POR EL PERU,PARTIDO POLÍTICO,"189,862","5,238,207","4,610,862"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140100,LIMA,LIMA,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"174,752","5,238,207","4,610,862"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140100,LIMA,LIMA,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,"163,956","5,238,207","4,610,862"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140100,LIMA,LIMA,,ACCION POPULAR,PARTIDO POLÍTICO,"57,747","5,238,207","4,610,862"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140100,LIMA,LIMA,,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,PARTIDO POLÍTICO,"42,511","5,238,207","4,610,862"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140100,LIMA,LIMA,,FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP,PARTIDO POLÍTICO,"38,435","5,238,207","4,610,862"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140100,LIMA,LIMA,,ORGANIZACION POLITICA LOCAL PROVINCIAL DIALOGO VECINAL,ORGANIZACIÓN LOCAL (PROVINCIAL),"16,178","5,238,207","4,610,862"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140100,LIMA,LIMA,,PARTIDO RENACIMIENTO ANDINO,PARTIDO POLÍTICO,"9,616","5,238,207","4,610,862"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140100,LIMA,LIMA,,VOTOS EN BLANCO,,"198,937","5,238,207","4,610,862"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140100,LIMA,LIMA,,VOTOS NULOS,,"312,627","5,238,207","4,610,862"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140200,LIMA,CAJATAMBO,,COORDINADORA NACIONAL DE INDEPENDIENTES,PARTIDO POLÍTICO,"1,238","5,250","4,203"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140200,LIMA,CAJATAMBO,,UNION POR EL PERU,PARTIDO POLÍTICO,694,"5,250","4,203"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140200,LIMA,CAJATAMBO,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,500,"5,250","4,203"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140200,LIMA,CAJATAMBO,,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,MOVIMIENTO REGIONAL,394,"5,250","4,203"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140200,LIMA,CAJATAMBO,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,303,"5,250","4,203"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140200,LIMA,CAJATAMBO,,SIEMPRE UNIDOS,PARTIDO POLÍTICO,169,"5,250","4,203"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140200,LIMA,CAJATAMBO,,ACCION POPULAR,PARTIDO POLÍTICO,93,"5,250","4,203"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140200,LIMA,CAJATAMBO,,VOTOS EN BLANCO,,586,"5,250","4,203"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140200,LIMA,CAJATAMBO,,VOTOS NULOS,,226,"5,250","4,203"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140300,LIMA,CANTA,,IDENTIDAD CANTEÑA,ORGANIZACIÓN LOCAL (PROVINCIAL),"1,225","8,731","7,827"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140300,LIMA,CANTA,,SIEMPRE UNIDOS,PARTIDO POLÍTICO,"1,173","8,731","7,827"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140300,LIMA,CANTA,,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,MOVIMIENTO REGIONAL,"1,163","8,731","7,827"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140300,LIMA,CANTA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,986,"8,731","7,827"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140300,LIMA,CANTA,,PROGRESEMOS PERU,PARTIDO POLÍTICO,983,"8,731","7,827"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140300,LIMA,CANTA,,ACCION POPULAR,PARTIDO POLÍTICO,359,"8,731","7,827"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140300,LIMA,CANTA,,ALIANZA ELECTORAL UNIDAD NACIONAL,ALIANZA ELECTORAL,219,"8,731","7,827"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140300,LIMA,CANTA,,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,PARTIDO POLÍTICO,191,"8,731","7,827"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140300,LIMA,CANTA,,UNION POR EL PERU,PARTIDO POLÍTICO,186,"8,731","7,827"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140300,LIMA,CANTA,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,168,"8,731","7,827"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140300,LIMA,CANTA,,VOTOS EN BLANCO,,376,"8,731","7,827"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140300,LIMA,CANTA,,VOTOS NULOS,,798,"8,731","7,827"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140400,LIMA,CAÑETE,,PATRIA JOVEN,MOVIMIENTO REGIONAL,"17,754","124,383","114,343"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140400,LIMA,CAÑETE,,ALIANZA ELECTORAL UNIDAD NACIONAL,ALIANZA ELECTORAL,"17,713","124,383","114,343"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140400,LIMA,CAÑETE,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"11,586","124,383","114,343"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140400,LIMA,CAÑETE,,ARRIBA CAÑETE,ORGANIZACIÓN LOCAL (PROVINCIAL),"10,760","124,383","114,343"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140400,LIMA,CAÑETE,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"10,602","124,383","114,343"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140400,LIMA,CAÑETE,,CONFIANZA PERU,ALIANZA ELECTORAL,"9,211","124,383","114,343"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140400,LIMA,CAÑETE,,ACCION POPULAR,PARTIDO POLÍTICO,"6,451","124,383","114,343"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140400,LIMA,CAÑETE,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"4,765","124,383","114,343"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140400,LIMA,CAÑETE,,UNION POR EL PERU,PARTIDO POLÍTICO,"3,750","124,383","114,343"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140400,LIMA,CAÑETE,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,"3,231","124,383","114,343"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140400,LIMA,CAÑETE,,FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP,PARTIDO POLÍTICO,"1,588","124,383","114,343"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140400,LIMA,CAÑETE,,VOTOS EN BLANCO,,"11,291","124,383","114,343"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140400,LIMA,CAÑETE,,VOTOS NULOS,,"5,641","124,383","114,343"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140500,LIMA,HUAURA,,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,MOVIMIENTO REGIONAL,"24,296","130,094","116,259"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140500,LIMA,HUAURA,,CONFIANZA PERU,ALIANZA ELECTORAL,"15,240","130,094","116,259"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140500,LIMA,HUAURA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"14,610","130,094","116,259"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140500,LIMA,HUAURA,,COORDINADORA NACIONAL DE INDEPENDIENTES,PARTIDO POLÍTICO,"14,596","130,094","116,259"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140500,LIMA,HUAURA,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"9,592","130,094","116,259"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140500,LIMA,HUAURA,,ALIANZA ELECTORAL UNIDAD NACIONAL,ALIANZA ELECTORAL,"5,577","130,094","116,259"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140500,LIMA,HUAURA,,UNION POR EL PERU,PARTIDO POLÍTICO,"4,029","130,094","116,259"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140500,LIMA,HUAURA,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"3,502","130,094","116,259"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140500,LIMA,HUAURA,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"3,185","130,094","116,259"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140500,LIMA,HUAURA,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,"2,142","130,094","116,259"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140500,LIMA,HUAURA,,PARTIDO SOCIALISTA,PARTIDO POLÍTICO,"1,822","130,094","116,259"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140500,LIMA,HUAURA,,LIDERAZGO VECINAL,ORGANIZACIÓN LOCAL (PROVINCIAL),871,"130,094","116,259"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140500,LIMA,HUAURA,,VOTOS EN BLANCO,,"9,686","130,094","116,259"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140500,LIMA,HUAURA,,VOTOS NULOS,,"7,111","130,094","116,259"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140600,LIMA,HUAROCHIRI,,SIEMPRE UNIDOS,PARTIDO POLÍTICO,"10,787","47,553","42,725"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140600,LIMA,HUAROCHIRI,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"7,757","47,553","42,725"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140600,LIMA,HUAROCHIRI,,UNION POR EL PERU,PARTIDO POLÍTICO,"4,350","47,553","42,725"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140600,LIMA,HUAROCHIRI,,CONFIANZA PERU,ALIANZA ELECTORAL,"3,424","47,553","42,725"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140600,LIMA,HUAROCHIRI,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"3,160","47,553","42,725"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140600,LIMA,HUAROCHIRI,,PERU POSIBLE,PARTIDO POLÍTICO,"2,271","47,553","42,725"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140600,LIMA,HUAROCHIRI,,VOTOS EN BLANCO,,"7,975","47,553","42,725"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140600,LIMA,HUAROCHIRI,,VOTOS NULOS,,"3,001","47,553","42,725"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140700,LIMA,YAUYOS,,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,MOVIMIENTO REGIONAL,"3,048","16,430","14,351"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140700,LIMA,YAUYOS,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"2,409","16,430","14,351"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140700,LIMA,YAUYOS,,CONFIANZA PERU,ALIANZA ELECTORAL,"1,683","16,430","14,351"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140700,LIMA,YAUYOS,,UNION POR EL PERU,PARTIDO POLÍTICO,"1,674","16,430","14,351"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140700,LIMA,YAUYOS,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,"1,167","16,430","14,351"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140700,LIMA,YAUYOS,,PERU POSIBLE,PARTIDO POLÍTICO,"1,095","16,430","14,351"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140700,LIMA,YAUYOS,,VOTOS EN BLANCO,,"2,563","16,430","14,351"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140700,LIMA,YAUYOS,,VOTOS NULOS,,712,"16,430","14,351"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140800,LIMA,HUARAL,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"15,476","109,853","96,182"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,140800,LIMA,HUARAL,,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,MOVIMIENTO REGIONAL,"12,542","109,853","96,182"
